"","SNF2_14","SNF2_15","SNF2_31","SNF2_33","SNF2_42","SNF2_44","WT_02","WT_18","WT_20","WT_39","WT_42","WT_45","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YER081W",7357.71467058664,10424.7172464345,8306.52079174484,7387.98560752262,9127.42666215212,5906.88216649482,802.602182129695,775.846737717011,930.755696646134,921.703362951052,787.554268206387,1062.44809031148,4482.67979024144,3.1990149234203,0.133306836369425,23.9973808586611,1.90173635022921e-91,9.93145237054314e-89
"YHR136C",23.1351206804124,38.953195124023,55.3915763653297,36.6528143253975,31.3426473559308,33.2569181478915,700.229454817234,756.369413757588,1279.78908288843,810.831799001867,954.539458908794,685.397613303327,450.490757889686,-4.58044240797204,0.202354146706676,-22.6357723946802,9.96613352110851e-91,4.83286289105755e-88
"YKL062W",391.058168920519,404.270998043915,440.916947868024,420.285604264558,411.931936677947,402.106373969961,1606.22809153251,1799.48831914001,1967.27908609297,1771.27341923637,2246.60217562033,1756.02467274731,1134.7888161762,-2.17381855856766,0.0854857367217128,-25.4290205820443,1.14304440819892e-85,5.17341899150832e-83
"YPL019C",677.635147671434,488.494122636397,511.818165615646,671.968262632287,582.077736610143,677.987626787697,3612.73354685675,3925.76285137701,3449.53775234274,3032.27048391143,4098.83507107114,3293.67086965692,2085.2326364308,-2.56535311713709,0.108813301696925,-23.5757308815269,1.23135972847136e-80,5.22481324787006e-78
"YDR077W",3132.19682244164,5436.60269244473,5312.05217343512,3788.67924076859,4452.89468506759,3604.59642380215,30305.3984663079,39830.0454234665,50659.7029174539,46722.3456897666,41309.2938786571,42170.7648471593,23060.3811050643,-3.28661878017327,0.153498682554012,-21.4113810326471,5.96649266587019e-74,2.3827363946231e-71
"YOL109W",618.677904647157,907.504167483996,603.768182382093,681.131466213636,949.234462779617,656.824133420857,5660.18809310597,5318.39151447574,5939.61143427915,5047.99566462612,5049.82165358201,4198.26485571119,2969.28446105896,-2.82243634535034,0.131040557535818,-21.5386472587227,1.39238069394956e-70,5.25159585067975e-68
"YPL025C",225.380853080147,263.197264351507,275.850050299342,260.234981710322,229.472953855922,204.832382229059,15.3559090968692,9.73866197971143,9.06580224005975,13.3580197529138,11.8429213264118,22.0832166577444,128.367751381667,4.09986957624208,0.203307947874874,20.1658106291317,1.86839150708228e-70,6.67605786399033e-68
"YER124C",331.354631680745,313.731139106996,263.663903498969,321.323005585985,352.604782754221,287.974677598788,1146.57454589956,1350.42779451999,1118.11560960737,1152.79710467646,1218.63660448778,1122.97246189197,748.348021775736,-1.92570229740592,0.0817950773571654,-23.5430096727847,2.43494882725226e-68,8.26543379410781e-66
"YBR067C",885.851233795145,1102.27014310411,1265.14360418413,938.312046730175,1021.99417985589,1016.60352065714,7535.65645747026,5978.45638198952,5481.78842115613,7934.66373323079,6652.16890904553,9491.69367826385,4108.71685912356,-2.7906216842939,0.134886440317699,-20.6886746934765,5.59484498353165e-65,1.80873345681888e-62
"YGR035C",52.9868893002993,52.6394528703014,79.7638699660747,56.8118622043661,59.3271539237261,58.1996067588101,959.23245491776,690.36292700621,475.954617603137,733.355284434967,553.064425943433,910.31926444702,390.168150781342,-3.59491529305838,0.183957728746656,-19.5420726139169,8.13153946713497e-64,2.50931915647179e-61
"YFR055W",421.656231755903,349.525967058801,439.809116340718,409.900640205695,363.798585381339,374.14032916378,1284.77772777139,1499.75394487556,1686.23921665111,1389.23405430303,1546.68552522939,1482.84710372188,937.364036871549,-1.91167933022836,0.0845214711071885,-22.6176769664125,6.33504924990843e-63,1.86994127641862e-60
"YCL064C",1667.22127742069,1708.67664016998,1638.48282888645,1711.07554875731,1542.50600201688,1696.10282554247,4684.57600181822,4608.55126351011,4273.01478914816,4003.39851994826,4454.12271086349,4178.63532979319,3013.86364482293,-1.39428068242081,0.0536672140247228,-25.9801204098001,1.20845967541893e-62,3.41843030684129e-60
"YER001W",246.277091114067,167.393460127558,151.772919241003,246.18473621892,217.159770966092,212.390772717216,998.134091296496,1090.73014172768,1255.61361024828,1234.28102516923,1117.97177321328,1131.96932793771,672.489893331461,-2.45066954164201,0.119666532407774,-20.4791556363574,4.86422888156965e-60,1.32092999507905e-57
"YPR149W",958.241772698371,1365.46740745562,1216.39901698264,893.106909062185,1213.40820477961,1071.77977122069,4491.09154719767,4459.22511315453,4948.41705603261,4617.8674285823,4461.22846365934,4920.46783011076,2884.72504341136,-2.05626094047872,0.0999768860986722,-20.5673633248518,6.17585986822834e-55,1.61261202482316e-52
