"","SNF2_14","SNF2_15","SNF2_31","SNF2_33","SNF2_42","SNF2_44","WT_02","WT_18","WT_20","WT_39","WT_42","WT_45"
"YOL053W",526.04011376102,586.29783826361,635.815054930899,501.751050200645,524.14893401466,607.024341548157,413.043546520373,435.241961645427,527.833603060611,433.146497954286,498.946575031038,378.535983916946
"YOL117W",257.804361701576,194.02662273472,157.566732635581,190.445654090756,210.55555468965,231.786657780204,232.657283027605,227.365203844626,225.350162911264,184.488323202752,219.252057911501,166.326417175628
"YOR038C",455.255679189777,390.162230499165,310.6949657603,356.475198682697,375.19207883528,412.232948364793,438.66659531196,423.332355729756,341.806287368763,414.430291252558,382.802241650892,398.20019087367
"YOR303W",1096.04108688734,1432.00083518342,1350.41347617959,1237.89675158991,1336.13179119549,1113.63296490489,1457.43901526544,1494.11419669326,1675.75825842738,1585.53008201785,1554.91189178319,1725.53416045257
"YOR137C",557.334284834621,539.900167609655,477.138697417603,484.659773551475,440.150707409747,520.198720555573,547.308322188286,572.743775399082,409.865061402366,548.11748197919,459.836748484662,447.360708265481
"YOL034W",292.824029331559,227.770383210323,251.884847241386,288.720494823486,268.794325135723,260.476862977754,201.909624477701,188.388311756976,158.803806078407,201.867657997214,201.474864026785,209.751540871728
"YOR052C",980.550693639521,798.250833750995,836.657157797379,934.526591067138,796.30318821458,998.872144114692,1276.027829821,1287.32013033934,998.195352492847,1066.82378199852,1288.25398351244,1079.07335675025
"YOR190W",129.647280162064,85.4138937038713,98.7566141166667,103.768465369963,85.1182029596457,118.535847789876,141.439229329557,103.938378900401,58.9842708291228,90.9072896941095,113.774040862185,99.9597186966827
"YOL039W",6460.01102876493,9132.95967122505,7901.63875421106,7143.54323661576,6839.69559834943,7754.66046273772,9208.92373569617,6823.12149823254,8918.72423280351,9025.2222459549,8640.90137423112,7837.00581421123
"YOR349W",304.000519000702,287.876456557492,335.106713070038,285.058078398663,286.713946811438,325.407327372209,303.376897692383,236.02673541966,201.151487699316,255.342534287866,253.621299421953,288.408368698625
"YOL090W",753.29540370027,631.641016402702,624.718806153746,687.313482391638,733.584512349578,625.14447114661,532.959414864998,604.141827358578,553.544695473306,566.833688680918,611.535469634242,562.887924136238
"YOR271C",2057.96429774495,2982.10483203146,3457.59111896105,2304.88073668812,2596.10519026919,1845.98820284234,2099.04015700676,1969.41574187321,2295.84931073355,2713.84997175062,2032.52583415257,2997.97221894395
"YOR173W",371.80455632684,398.598170618066,357.299210624345,327.786270021589,414.391251250907,416.762980764407,304.401819644047,453.647716242373,656.389065124084,320.849257743916,472.873357333454,286.769684785565
"YOR106W",406.824223956822,591.570300837923,669.10380126236,518.231924112345,523.028957659928,477.163412759248,408.94385871372,383.272772195227,418.939564606846,454.536448470548,400.579435535608,533.391613701151
"YOR108W",458.981175746159,428.123961034219,466.04244864045,479.776551651712,471.510045342248,395.622829566212,1249.37985907775,1044.7972462384,951.310419269698,1260.67020855214,1020.41092898272,1321.59857588319
"YOR059C",713.80514020263,759.234610701078,733.462044169851,741.639326026501,797.423164569312,788.225637532682,716.420444212757,747.057098346629,757.721017574115,676.457185076756,782.196530927519,614.506467397639
"YOL149W",432.90269985149,378.562812835676,381.710957934083,523.725548749579,422.231085734032,499.813574757314,548.33324413995,449.316950454857,435.57615381506,483.947630430406,514.353476397793,471.121625004857
"YOR121C",37.2549655638116,23.1988353269774,46.604244864045,46.3906080477482,35.8392433514298,53.6053833954219,57.3956292931536,51.9691894502003,22.6862580112011,5.34748762906526,22.5177789206407,37.6897300003885
"YOL106W",32.7843696961542,17.9263727526643,23.3021224320225,33.5721505608704,24.639479804108,46.0553293960667,24.598126839923,29.2326690657377,24.1986752119478,13.3687190726632,30.8138027335083,23.7609167393754
"snR9",102.82370495612,143.410982021315,127.606860937266,81.1835640835594,79.5183211859848,104.190745191102,129.140165909596,127.757590731742,204.17632210081,88.2335458795769,90.0711156825627,113.069190001166
"YOR295W",99.843307711015,107.558236515986,96.537364361236,90.339605145615,111.997635473218,104.190745191102,142.464151281221,109.351836134796,98.3071180485379,141.70842217023,113.774040862185,130.2753710883
"YOR203W",17.1372841593533,42.1797005945043,41.0561204754682,25.0265122362852,42.5591014798228,26.4251889977432,24.598126839923,31.398051959496,63.521522431363,37.4324134034569,34.3692415104516,37.6897300003885
"YOR132W",1479.02213288332,1632.35441300732,1657.77956730674,1343.49642517229,1607.16606904068,1443.57032467671,1050.54500045504,1363.10853162088,1699.95693363933,1370.29370494797,1288.25398351244,1215.9034634908
"YOR216C",746.589509898784,555.717555332595,551.483564224532,784.977920386897,694.385339933952,638.734568345449,570.881527076546,697.253291790187,538.420523465838,691.162776056686,715.828340424578,668.583036528632
"YOR099W",2499.06309002048,2925.16223622888,3014.85079275262,2558.19787273833,2777.54135973581,2318.62158320198,2207.68188388309,2289.89241014945,2663.366690515,2418.40128024477,2454.43790234983,2715.29924394104
"YOR001W",382.235946684707,337.437604756035,369.505084279214,410.19063958009,337.112882774386,400.907867365761,864.009205252295,594.397604336666,465.824497829995,652.393490745962,507.242598843906,703.81474065943
"YOR009W",281.647539662416,316.347754458783,419.438203776405,275.291634599137,271.034277845188,329.182354371886,421.242922133681,398.430452451535,432.551319413567,578.865535846315,401.764581794589,716.924211963912
"YOR204W",809.177852045987,814.068221473934,757.873791479589,774.601073849901,699.985221707613,559.45900135222,1451.28948355546,1499.52765392765,1315.80296464966,1955.84360033062,1352.25188149742,1999.19437393365
"YOR209C",1836.66980229591,2059.42388152667,1716.58968582566,1972.82164750424,2271.31204739686,1799.17786804634,2425.9902595874,2377.59041734666,2701.17712053367,2856.89526582812,2100.07917091449,2348.23404741551
