,SNF2_14,SNF2_15,SNF2_31,SNF2_33,SNF2_42,SNF2_44,WT_02,WT_18,WT_20,WT_39,WT_42,WT_45,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
YBR168W,317.4123066,203.5170554,231.9115994,282.6164674,228.4751764,321.6323004,242.9065025,214.3729065,208.7135737,145.7190379,208.5857416,204.0161472,234.1565679,0.375705196,0.145918439,2.574761626,0.802840259,1
YBL046W,906.0407625,1186.304079,1332.659478,965.6571307,968.7795468,842.5860263,704.1213808,634.4571879,845.4412152,795.4387848,637.6086873,816.0645887,886.263239,0.48359536,0.126053546,3.836428057,0.551772266,1
YBR003W,816.6288452,688.5836122,755.6545417,749.5745616,693.2653636,749.7203621,748.1930247,729.7340352,845.4412152,744.6376523,809.4548949,757.0719678,757.3300064,-0.053076167,0.064402089,-0.824137339,1,1
YBR215W,499.2165386,330.0561572,339.5452126,510.2966885,405.4314404,493.0185262,484.7880831,426.5804301,344.8311218,344.9129521,479.9842349,370.3425644,419.0836625,0.074636958,0.14372812,0.519292664,0.998491224,1
LSR1,681.0207705,63.26955089,92.09886485,190.4456541,67.19858128,172.1412312,171.1619659,455.8130991,712.3485016,92.2441616,180.1422314,90.12761522,247.3343523,-0.424831463,0.711313269,-0.597249456,0.638850738,1
YBL025W,134.8629753,146.5744596,167.5533565,156.2631008,133.2771862,143.451026,137.3395415,126.6748993,108.8940385,169.7827322,141.0324048,145.0235263,142.5607706,0.085915989,0.11266423,0.762584443,0.999881352,1
YBR105C,867.2955983,974.3510837,976.4698924,832.5893339,796.3031882,1053.987538,885.5325662,777.3724589,701.7615811,632.3404121,677.9036601,771.8201231,828.9772864,0.304796735,0.100042561,3.046670641,0.974483501,1
YBR200W,567.7656752,488.2300344,507.0985691,592.7010581,509.5892414,518.6887098,512.4609758,508.86498,471.8741666,505.3375809,488.2802587,532.5722717,516.9552935,0.078578881,0.069940019,1.123518155,0.999999999,1
YBR190W,2.980397245,8.435940119,9.986623899,6.714430112,4.479905419,3.775027,7.174453662,5.413457234,7.562086004,8.021231444,2.370292518,8.193419565,6.258938685,-0.129620085,0.446085755,-0.290572124,0.875870695,1
YBR248C,971.6095019,1062.928455,1020.854887,994.9564621,1168.135338,797.2857023,920.3799126,1080.526064,1882.959415,1192.489741,1051.224732,1162.646236,1108.833037,-0.276448574,0.157041485,-1.760353794,0.922707399,1
YBR145W,1461.139749,1965.574048,1792.044178,1317.85951,1578.046684,1275.959126,977.7755419,1355.529691,2941.651455,1862.262567,1644.983007,1368.301067,1628.427219,-0.111734794,0.215680911,-0.518056018,0.966366172,1
YBL047C,3838.751652,3778.246681,3955.812689,3538.504669,3866.158377,3309.943673,3032.744055,3942.079558,4357.273955,4128.26045,4079.273423,3826.326937,3804.44801,-0.067978214,0.087737321,-0.774792449,0.999999576,1
YBL014C,233.9611837,176.10025,176.4303556,241.1090813,230.7151291,218.951566,279.8036928,294.4920736,181.4900641,319.5123858,227.5480817,285.9503428,238.8386839,-0.314551448,0.140645005,-2.236492133,0.906341489,1
YBR062C,351.6868749,534.627705,478.2483223,340.6047275,436.7907783,463.5733156,385.3706538,367.0324005,414.402313,385.0191093,369.7656328,335.9302022,405.2543363,0.205128925,0.117854878,1.740521305,0.993825034,1
YBL092W,12899.90438,20716.55995,17839.43916,13638.22836,15025.60278,12998.17297,18323.55465,16240.3717,19942.73321,23936.6915,18181.32876,20559.74772,17525.19459,-0.331723853,0.133636989,-2.482275712,0.896021557,1
YBR251W,382.2359467,463.9767065,418.3285789,402.8658067,393.1117005,404.6828944,428.4173758,425.4977386,485.4859214,454.5364485,431.3932383,461.2895215,429.3184898,-0.124960315,0.069901884,-1.78765305,0.99999996,1
YBR199W,2744.200763,2518.128125,2964.917673,2787.098899,2808.900698,2585.893495,1946.326786,2272.569347,2424.404773,2036.055915,2229.260113,2066.380414,2448.678084,0.339539697,0.067789896,5.008706538,0.991034112,1
YBR128C,133.3727767,148.6834446,128.7164858,130.0157831,133.2771862,154.0211016,154.7632147,136.4191223,119.4809589,135.0240626,97.18199324,119.6239257,132.548338,0.116820569,0.118548654,0.985422988,0.99938601,1
YBR139W,1604.198817,1743.076127,1581.215451,1356.314883,1572.446802,1538.701005,1174.560557,1503.85842,1979.754116,1262.00708,1537.134698,1221.638857,1506.242234,0.11548268,0.12415287,0.930165203,0.999023329,1
YBL070C,4.470595868,4.217970059,4.438499511,6.104027375,2.239952709,6.795048599,6.14953171,6.496148681,1.512417201,9.358103351,4.740585036,4.916051739,5.119910987,-0.196761266,0.465721402,-0.42248706,0.809829314,1
YBR072W,144.5492664,300.5303667,159.7859824,118.4181311,215.0354601,180.4462906,88.14328784,122.3441335,252.5736725,108.2866245,141.0324048,81.1148537,159.3550395,0.500342573,0.276910015,1.806877848,0.499658077,1
YBR111C,1718.199012,2231.306161,1794.263427,1620.619268,1832.281316,1730.472377,1429.766123,1331.71048,1789.189548,1503.980896,1552.541599,1236.387012,1647.559768,0.306052024,0.103255877,2.964015529,0.969831562,1
YBL001C,1199.609891,1340.259986,1182.86012,1135.959494,1345.091602,1195.928553,767.6665418,767.6282358,1029.956114,823.5130949,803.5291636,782.4715685,1031.206197,0.574880675,0.085074811,6.757354747,0.189382406,1
YBR110W,730.9424244,612.6601511,632.4861803,737.9769096,693.2653636,721.7851623,732.8191954,722.1551951,670.0008199,636.3510279,730.0500955,639.9060681,688.3665494,0.002173409,0.073133557,0.029718352,1,1
YBL036C,619.922627,486.1210494,440.5210765,606.1299183,486.069738,507.3636288,535.0092588,522.9399688,476.4114182,541.4331224,559.3890342,521.1014844,525.2010271,-0.00083037,0.095273912,-0.008715609,0.999999993,1
tR(UCU)B,0,0,0,0,0,0.7550054,0,0,1.512417201,0,0,0,0.188951883,-0.379231979,2.996271609,-0.126567958,0.900667612,1
YBL094C,0.745099311,0,0,1.220805475,1.119976355,0.7550054,1.024921952,1.082691447,0,1.336871907,0,0.819341957,0.675392817,-0.107667658,1.218607604,-0.088353017,0.93526561,1
YBR033W,246.627872,299.4758742,291.8313428,236.2258594,276.6341596,268.026917,258.2803318,216.5382894,211.7384081,193.8464266,209.7708878,281.0342911,249.1692217,0.226209562,0.110749978,2.042524662,0.993284822,1
YBL073W,1.490198623,0,0,1.220805475,0,0.7550054,1.024921952,1.082691447,4.537251602,0,1.185146259,0.819341957,1.009613559,-1.04157866,1.121138029,-0.929036954,0.399089826,1
YBR096W,655.6873939,551.4995853,500.4408198,629.9356251,686.5455055,706.6850543,590.3550442,560.8341695,626.1407211,546.7806101,628.1275173,445.7220244,594.0628392,0.13876368,0.110417489,1.256718305,0.999465205,1
YBL053W,2.235297934,2.10898503,4.438499511,12.20805475,3.359929064,5.2850378,7.174453662,9.744223022,6.049668803,0,7.110877554,6.554735652,5.522480232,-0.271587692,0.573267822,-0.473753595,0.744006646,1
YBR030W,312.1966114,315.2932619,411.6708296,324.1238536,257.5945616,295.2071114,353.5980733,382.1900807,303.9958574,445.1783451,342.5072688,509.630697,354.4322127,-0.290414433,0.140656269,-2.064710191,0.931895113,1
YBL076C,3881.967412,3041.156413,2951.602175,3618.467428,3501.046085,2817.680153,4387.690875,5207.745859,4305.851771,5848.814594,4661.180237,5555.138465,4148.195122,-0.596868889,0.107548501,-5.549764849,0.183874037,1
YBR256C,1197.374593,1437.273298,1147.352124,1104.218552,1302.532501,1201.968597,850.6852199,996.0761311,1436.796341,1008.001418,1148.406725,802.9551174,1136.136718,0.245142211,0.133158565,1.840979672,0.972186237,1
YBR162W-A,929.8839405,1171.541184,944.2907709,1005.333309,1050.537821,1013.217247,739.9936491,677.7648457,837.8791292,782.0700658,739.5312656,622.699887,876.2285928,0.477583746,0.08619875,5.540495019,0.602588601,1
YBL077W,43.21576005,25.30782036,36.61762096,62.26107922,39.19917242,64.17545899,58.42055124,59.54802958,46.88493322,20.05307861,45.03555784,50.7992013,45.95985532,-0.045211481,0.267158386,-0.169231001,0.976288462,1
YBR156C,245.1376734,187.6996676,198.6228531,245.3819005,199.3557911,249.9067874,210.1090001,154.8248769,148.2168857,133.6871907,169.475915,148.3008941,190.8932863,0.461985137,0.128034029,3.608299597,0.616733223,1
YBL012C,8.941191735,1.054492515,4.438499511,6.104027375,5.599881774,11.325081,13.32398537,15.15768026,6.049668803,6.684359536,11.85146259,6.554735652,8.090422176,-0.634109384,0.440397791,-1.439855959,0.385375562,1
YBL008W-A,2.235297934,4.217970059,0,3.052013687,1.119976355,1.5100108,2.049843903,1.082691447,0,2.673743815,1.185146259,5.735393696,2.071840663,-0.130476795,0.793585447,-0.164414299,0.892724576,1
YBR297W,626.6285208,639.022464,760.0930412,540.2064227,509.5892414,583.6191742,442.7662831,512.1130544,656.3890651,447.8520889,547.5375716,453.9154439,559.9776976,0.259493904,0.123474359,2.101601546,0.974281879,1
YBR189W,10325.58626,11462.33364,11228.29414,10345.10559,10247.78365,9220.125944,14601.03812,13596.43919,14797.48989,15720.27676,14467.08038,16728.50473,12728.33819,-0.517274833,0.0698071,-7.410060458,0.402274082,1
YBL096C,4.470595868,0,0,6.714430112,7.839834483,8.305059399,3.074765855,4.330765788,1.512417201,1.336871907,2.370292518,3.277367826,3.60270008,0.780460918,0.718538813,1.086177816,0.385521338,1
YBR011C,10095.35057,16303.50877,15941.98062,10921.32578,12643.41307,10938.51823,8460.730711,7609.155489,11291.70682,9178.962515,7843.297942,9138.120841,10863.83928,0.521779492,0.141268478,3.693530914,0.438737483,1
YBL041W,3180.82896,4312.874386,4273.165404,3361.487875,3559.284855,3137.802442,2572.554099,2445.799979,3160.95195,2795.399158,2634.580134,2513.741123,3162.37253,0.43695773,0.103139816,4.236557201,0.729476725,1
YBL081W,347.9613784,746.5807005,843.3149071,613.4547512,489.429667,489.2434992,892.7070199,638.7879537,707.8112499,921.1047441,602.0542996,1117.582429,700.8360499,-0.469053494,0.209460387,-2.239342249,0.558729441,1
YBR089C-A,945.531026,1254.846093,1307.138106,932.6953829,1019.178483,917.3315609,647.7506735,644.2014109,913.4999893,701.8577513,668.4224901,666.1250107,884.8814981,0.588738453,0.122657229,4.799867559,0.234696522,1
YBR103C-A,0,1.054492515,1.109624878,1.831208212,4.479905419,2.2650162,1.024921952,2.165382894,0,0,1.185146259,0,1.259641527,1.230987657,1.091219602,1.12808426,0.307803806,1
YBL040C,874.7465914,1220.04784,1031.951136,856.3950407,938.5401853,1024.542328,907.0559272,816.3493509,937.6986645,799.4494005,850.9350139,725.1176315,915.2357591,0.23943859,0.100127864,2.391328245,0.99536978,1
YBR165W,257.8043617,354.309485,336.2163379,277.7332455,253.1146562,278.5969926,275.704005,253.3497986,276.7723477,241.9738152,234.6589593,235.1511415,272.9487622,0.209888549,0.105448334,1.990439696,0.997031303,1
YBL026W,423.9615081,399.6526631,366.1762096,384.5537246,400.951535,489.2434992,501.1868344,435.2419616,384.153969,417.1040351,444.4298471,375.2586161,418.4928669,-0.052103609,0.096805328,-0.538230804,0.999998149,1
YBR082C,3515.378551,5094.253339,4527.269501,4089.698341,4766.619366,4018.138738,3586.201909,3859.795008,4299.802102,3779.336882,3727.284984,3856.642589,4093.368443,0.170383961,0.090930276,1.873786917,0.999855481,1
YBR280C,397.8830322,446.0503338,436.0825769,379.6705027,431.1908966,423.5580294,394.5949514,492.6246083,538.4205235,367.6397745,438.5041158,367.0651965,426.1070451,-0.045961633,0.105261145,-0.436643864,0.999992071,1
YBL016W,363.6084639,579.9708832,586.9915603,410.8010423,421.1111094,440.9231536,546.2834002,475.3015452,612.5289663,589.5605111,483.5396737,715.2855281,518.8254864,-0.291042752,0.143131216,-2.033398167,0.927841223,1
YBR175W,314.4319094,385.9442604,403.9034555,327.78627,337.1128828,320.1222896,289.0279904,265.2594045,291.8965197,320.8492577,292.731126,294.1437624,320.2674274,0.248278421,0.088334134,2.810673647,0.997811649,1
YBR029C,711.5698423,588.4068233,768.9700403,737.9769096,611.5070897,750.4753675,924.4796004,775.207076,859.05297,788.7544253,799.9737248,857.0316865,764.450463,-0.262039799,0.084768883,-3.091226271,0.997501014,1
YBL057C,783.8444755,1304.407241,1278.287859,813.666849,907.1808473,812.3858103,830.1867808,743.809024,952.8228365,959.8740294,721.7540717,926.6757528,919.5746315,0.1990973,0.150914354,1.319273443,0.976918348,1
YBR298C-A,4.470595868,2.10898503,0,2.44161095,3.359929064,0.7550054,1.024921952,3.248074341,3.024834401,2.673743815,0,2.45802587,2.130477224,0.12021535,0.770579896,0.156006341,0.899390539,1
YBR192W,305.4907176,231.9883533,295.1602175,374.1768781,347.19267,360.1375758,487.862849,412.5054413,352.3932078,367.6397745,420.7269219,402.2969007,363.1309589,-0.350992165,0.122942902,-2.854920116,0.887245425,1
tQ(UUG)B,0,0,0,0,0,0,0,0,1.512417201,0,1.185146259,0.819341957,0.293075451,-1.798505185,2.17680905,-0.826211737,0.420920347,1
YBR254C,188.5101258,215.116473,200.8421029,188.0040431,180.3161931,191.7713716,215.2336098,227.3652038,237.4495005,232.6157119,207.4005953,232.6931157,209.7765039,-0.218077065,0.082301554,-2.649732037,0.999693151,1
YBR204C,491.0204461,395.4346931,423.8767033,418.1258752,389.7517714,447.7182022,419.1930782,446.0688761,520.2715171,360.955415,464.5773335,345.7623057,426.8963514,0.010825001,0.108258387,0.099992264,0.999998075,1
YBR220C,465.6870695,416.5245434,378.3820833,385.7745301,399.8315586,338.9974246,481.7133173,496.9553741,474.899001,469.2420395,419.5417757,540.7656913,439.0262007,-0.276094301,0.091219695,-3.026696153,0.992947463,1
YBR222C,1479.022133,1764.165977,1553.474829,1257.429639,1504.128244,1432.245244,1221.706966,1468.129602,2215.691199,1929.106162,1579.799963,1556.749717,1580.137473,-0.148767128,0.134673858,-1.104647409,0.995447421,1
YBR290W,892.6289749,1340.259986,1096.309379,904.0064542,993.4190266,997.3621333,868.1088931,844.4993286,981.5587633,1097.571836,910.1923269,811.9678789,978.1570818,0.174902483,0.113363993,1.542839825,0.997932872,1
YBR162C,8813.779753,11198.71051,10181.91788,8895.399093,10003.6288,7794.675749,7348.690393,7198.81543,8254.773082,8622.823802,6770.740578,8370.397428,8621.196041,0.288694876,0.097763091,2.953004803,0.984667765,1
YBR167C,274.9416459,345.8735449,270.7484702,304.590966,279.9940887,304.2671762,228.5575952,230.6132782,263.1605929,241.9738152,238.2143981,247.4412709,269.1980702,0.299197668,0.084800707,3.528244962,0.991056095,1
YBL033C,1148.943138,1871.724214,1805.359676,1059.04875,1317.092193,1109.102933,895.7817858,875.8973805,1464.01985,1030.728241,1037.002977,993.8617933,1217.380244,0.400384559,0.172384482,2.322625302,0.718323399,1
YBR228W,318.9025052,267.8410988,307.3660911,314.9678125,290.0738759,327.6723436,331.0497904,275.0036275,313.0703606,231.27884,289.1756872,238.4285094,292.0692118,0.127753082,0.102933245,1.241125562,0.999850631,1
YBR263W,2285.219588,2566.634781,2582.09709,2180.358578,2502.027176,1993.214256,2372.694318,2436.055755,2723.863379,2888.980192,2297.998596,3088.919176,2493.171907,-0.164862286,0.096532973,-1.707833924,0.999741455,1
YBR250W,37.25496556,18.98086527,18.86362292,28.07852592,20.15957439,22.650162,20.49843903,21.65382894,22.68625801,13.36871907,16.59204763,13.92881326,21.2263185,0.461834135,0.262854122,1.756997877,0.557849191,1
YBR272C,296.5495259,257.2961736,268.5292204,310.6949934,285.5939705,267.2719116,261.3550977,303.1536051,335.7566186,292.7749477,317.6191974,269.5635037,288.8465638,-0.067904353,0.087811126,-0.773300109,0.999999569,1
YBR120C,146.7845643,106.503744,87.66036534,151.3798789,128.7972808,197.0564094,207.0342342,198.1325348,152.7541373,140.3715503,200.2897178,125.3593193,153.5103114,-0.316546215,0.194493687,-1.62753979,0.827233788,1
YBR084C-A,6440.638447,7839.097355,6671.064765,7210.077135,7404.163681,6345.065381,8274.194916,7916.63986,8242.673744,9681.626352,8277.061473,9360.981853,7805.273747,-0.304550624,0.075940164,-4.0104025,0.994969543,1
YBL062W,5.96079449,0,0,4.8832219,6.719858128,3.0200216,5.124609758,2.165382894,3.024834401,1.336871907,1.185146259,0.819341957,2.853340275,0.6361638,0.785651504,0.809727719,0.505271272,1
YBR301W,7.450993113,7.381447604,6.657749266,3.662416425,2.239952709,6.040043199,5.124609758,6.496148681,6.049668803,4.010615722,1.185146259,3.277367826,4.964679947,0.369238201,0.491860706,0.750696685,0.643416759,1
YBR076W,84.94132149,84.35940119,75.45449168,94.00202157,87.35815567,98.90570739,90.19313175,77.95378418,69.57119123,46.79051675,69.92362928,73.74077609,79.43284402,0.289067983,0.144831209,1.995895669,0.927358839,1
YBR210W,277.1769438,262.5686362,194.1843536,324.7342563,274.3942069,265.0068954,249.0560343,257.6805644,195.1018189,179.1408356,251.2510069,221.2223283,245.9598234,0.24033331,0.131090828,1.833334288,0.976194001,1
YBR106W,5463.81325,8422.231716,8617.3468,6143.703553,6559.70151,4999.645758,5550.97729,5870.353025,7105.336009,7054.673055,6149.723938,7339.665247,6606.430929,0.041145202,0.140983465,0.29184417,0.999494311,1
YBR005W,736.1581195,1669.261651,1139.584749,748.3537561,1111.016544,788.9806429,901.9313175,971.1742279,1241.694522,1267.354568,709.9026091,847.1995831,1011.051024,0.060103296,0.209481934,0.286913981,0.98588272,1
YBR153W,293.5691286,355.3639775,416.1093291,349.7607686,369.5921971,357.8725596,360.772527,351.8747202,337.2690358,359.6185431,267.8430545,369.5232224,349.097422,0.060491024,0.102731341,0.588827363,0.999990605,1
YBR132C,707.8443457,557.8265404,548.1546896,658.014151,601.4273025,681.7698761,504.2616002,577.0745412,609.5041319,402.3984441,596.1285683,435.8899209,573.3578427,0.268450823,0.11870477,2.261499877,0.974449508,1
YBR166C,485.0596516,441.8323637,410.5612048,496.2574256,477.1099271,520.953726,554.4827758,553.2553294,515.7342655,533.411891,517.9089152,585.010157,507.6314694,-0.201474128,0.073028596,-2.758838835,0.999978225,1
YBR221W-A,20.86278072,20.03535778,16.64437317,23.80570676,13.43971626,35.4852538,12.29906342,16.2403717,19.66142361,12.03184717,13.03660885,13.92881326,18.12260971,0.618862152,0.287192253,2.154870636,0.339531167,1
YBR161W,283.8828376,263.6231287,225.2538502,302.7597578,282.2340414,299.7371438,341.2990099,407.091984,316.095195,318.1755139,342.5072688,331.8334924,309.541102,-0.307958118,0.095276987,-3.232240315,0.978079962,1
YBR109C,2400.709981,3012.685115,2957.150299,2426.350881,2737.222211,2274.83127,2005.772259,1851.402374,2459.190368,2180.438081,2012.378348,2150.772636,2372.408652,0.320291695,0.09415475,3.40175823,0.971846263,1
YBR255W,527.5303124,562.0445104,545.9354398,627.4940141,579.0277754,510.3836504,486.837927,511.0303629,547.4950267,617.6348212,578.3513744,518.6434585,551.0340561,0.043831443,0.08024876,0.546194646,0.999999993,1
YBR205W,728.7071264,844.6485044,680.20005,723.3272439,750.3841577,612.3093793,750.2428686,810.9358937,824.2673744,977.2533642,769.1599221,888.9860228,780.035159,-0.211156267,0.092101301,-2.292652387,0.999144099,1
YBR130C,639.2952091,525.1372724,596.9781842,705.0151618,599.1873498,709.7050759,847.610454,676.6821543,662.4387339,600.2554864,734.7906806,682.5118498,664.967301,-0.153945466,0.101298245,-1.519724916,0.999682486,1
YBR206W,65.56873939,42.17970059,59.9197434,61.04027375,66.07860493,70.97050759,46.12148782,51.96918945,49.90976762,64.16985155,60.44245921,49.97985935,57.36251539,0.196483404,0.158587176,1.23896149,0.972187783,1
YBR122C,490.2753468,424.9604835,406.1227052,473.6725243,421.1111094,491.5085154,500.1619124,453.6477162,477.9238354,455.8733204,504.8723063,458.8314957,463.2467726,-0.068410624,0.074201157,-0.9219617,0.999999997,1
YBR295W,514.1185248,549.3906002,469.3713233,457.8020531,539.828603,400.9078674,506.3114441,607.3899017,538.4205235,544.1068663,581.9068132,585.8294989,524.6153349,-0.202545214,0.089903092,-2.252928225,0.999531208,1
YBR004C,467.1772682,511.4288697,403.9034555,551.8040747,499.5094542,570.029077,711.2958345,648.5321767,432.5513194,398.3878284,493.0208437,523.5595102,517.599976,-0.095788607,0.145226708,-0.659579825,0.997330095,1
YBR202W,1095.295988,886.828205,998.6623899,966.8779362,955.3398306,937.7167067,767.6665418,809.8532023,707.8112499,744.6376523,656.5710275,882.4312872,867.4743347,0.352007837,0.082683843,4.257274736,0.963261459,1
YBR001C,914.2368549,808.7957589,780.066289,881.4215529,920.6205636,906.0064799,678.498332,801.1916707,762.2582692,685.8152884,823.67665,660.389617,801.9147772,0.242990514,0.078554529,3.093271867,0.999465549,1
YBR288C,505.177333,320.5657245,325.1200892,485.2701763,464.7901872,459.0432832,527.8348051,543.5111063,394.7408894,455.8733204,509.6128914,497.3405676,457.4066978,-0.192927392,0.133356426,-1.446704872,0.98935071,1
YBR282W,239.9219782,238.3153084,200.8421029,249.0443169,240.7949163,228.7666362,292.1027562,284.7478505,320.6324466,274.058741,279.6945171,278.5762652,260.6248196,-0.299505891,0.079577929,-3.763680402,0.994123397,1
YBL072C,4000.438202,3402.847345,3262.29714,3883.992619,3728.401285,3448.864667,5477.18291,4919.749935,4800.412195,6141.589542,5304.714655,4821.827414,4432.693159,-0.533774406,0.080515272,-6.629480298,0.337433319,1
YBR103W,683.2560684,706.509985,758.9834164,613.4547512,639.5064986,615.3294009,472.4890197,468.8053965,518.7590999,491.9688619,484.7248199,567.8039759,585.1326078,0.415096094,0.079692443,5.208725931,0.856651322,1
YBR107C,242.1572762,262.5686362,227.4730999,248.4339142,258.7145379,258.2118468,273.6541611,276.086319,261.6481757,268.7112534,222.8074967,256.4540324,254.7433958,-0.058532611,0.08017639,-0.73004798,0.999999982,1
YBR012C,32.7843697,30.58028293,46.60424486,41.50738615,35.83924335,28.6902052,47.14640978,53.0518809,49.90976762,38.76928531,72.2939218,57.35393696,44.54424455,-0.570036908,0.188543512,-3.023370579,0.355146422,1
YBR188C,204.1572113,219.3344431,163.114857,227.6802211,230.7151291,229.5216416,177.3114976,187.3056203,187.5397329,165.7721165,221.6223504,160.5910235,197.8888204,0.218708844,0.112933094,1.936623151,0.993626796,1
YBL075C,397.8830322,450.2683038,470.4809482,429.1131244,403.1914877,439.4131428,373.0715904,342.1304972,366.0049626,383.6822374,333.0260988,403.9355846,399.3500842,0.230512418,0.075287294,3.06177055,0.999827845,1
YBR102C,453.0203813,338.4920973,268.5292204,404.0866122,432.3108729,399.3978566,365.8971367,437.4073445,366.0049626,355.6079273,383.9873879,356.4137511,380.0962959,0.022139126,0.121617606,0.182038821,0.999966189,1
YBR006W,662.3932877,671.711732,623.6091813,569.5057541,604.7872316,594.1892497,395.6198733,443.9034932,595.8923771,498.6532214,427.8377995,380.9940098,539.0914342,0.447375683,0.107332865,4.168114613,0.688035933,1
YBL051C,1028.23705,1033.402665,1169.544621,1139.011508,1140.135929,965.6519065,1309.850254,1494.114197,1376.299653,1442.484788,1354.622174,1600.994183,1254.529077,-0.407494112,0.072497501,-5.620802222,0.89901999,1
YBR196C,13348.45416,20859.97093,16729.81428,12073.15574,15893.58445,10930.21317,16500.2185,20087.17441,24502.67107,29117.07014,20654.729,24839.9901,18794.75383,-0.595148033,0.16765317,-3.549876407,0.285177421,1
YBL031W,143.8041671,240.4242934,235.2404741,187.3936404,198.2358148,234.051674,249.0560343,211.1248321,222.3253285,216.573249,187.2531089,267.1054778,216.0490079,-0.135018138,0.138891351,-0.972113355,0.995705752,1
YBL100W-C,2.235297934,3.163477545,2.219249755,4.8832219,2.239952709,5.2850378,4.099687807,5.413457234,6.049668803,6.684359536,3.555438777,4.096709783,4.160463299,-0.49368462,0.507902045,-0.972007546,0.530166542,1
YBR236C,558.8244835,497.720467,466.0424486,553.0248801,586.8676099,520.953726,488.8877709,519.6918945,514.2218483,498.6532214,508.4277451,494.0631998,517.2816079,0.077195449,0.068747214,1.122888397,1,1
YBR276C,1066.982214,1026.021217,1046.37626,1061.49036,1161.41548,964.1418957,918.3300687,1184.464443,1042.055451,1106.929939,1101.000875,1127.414532,1067.218561,-0.035681127,0.072575888,-0.49163886,1,1
YBR036C,2756.867452,3906.894768,3700.598967,2607.030092,3001.536631,2462.827615,2268.152279,2417.650001,3118.604268,3144.322726,2476.955681,2762.001735,2885.286851,0.187452615,0.133498848,1.404151551,0.990389174,1
YBR045C,85.6864208,62.21505838,66.57749266,81.79396682,92.95803744,92.86566419,62.52023905,62.79610392,83.18294604,77.53857062,74.66421432,61.45064674,75.35411342,0.21416606,0.147469467,1.452273915,0.973704791,1
YBR291C,233.2160844,297.3668892,282.9543438,229.5114293,251.9946798,305.0221816,286.9781465,230.6132782,337.2690358,283.4168443,265.472762,347.4009896,279.2680554,-0.132931826,0.121027071,-1.098364401,0.998789177,1
YBR137W,290.5887314,245.696756,220.8153507,246.6027059,238.5549636,277.0869818,241.8815806,236.0267354,273.7475133,207.2151456,267.8430545,186.8099661,244.4057904,0.113777063,0.112972208,1.007124362,0.999685472,1
YBL023C,627.3736201,600.006241,667.9941764,658.6245537,622.7068532,573.804104,533.9843368,538.0976491,512.7094311,576.191792,521.464354,587.4681828,585.0354412,0.195268731,0.064949175,3.006485159,0.999998646,1
YBR127C,4910.204461,5919.920978,5596.947883,4923.50848,5349.00707,4299.000747,5338.818446,4892.682648,6046.643969,6523.934907,5542.929053,5464.191508,5400.649179,-0.125286713,0.092953272,-1.347846186,0.999972254,1
YBR152W,130.3923795,139.193012,117.620237,156.2631008,134.3971626,113.25081,146.5638391,142.915271,113.4312901,159.087757,114.9591871,145.0235263,134.4247977,-0.056469811,0.121978718,-0.462948058,0.99986415,1
YBR035C,1373.96313,1288.589853,1169.544621,1309.924275,1337.251768,1335.604552,847.610454,1035.053023,1150.94949,954.5265418,1028.706953,922.5790431,1146.191975,0.399011802,0.07788602,5.123022115,0.902618193,1
YBR289W,458.2360764,565.207988,682.4192998,510.9070913,549.9083902,483.203456,520.6603514,515.3611287,576.2309535,600.2554864,553.4633029,637.4480422,554.4417972,-0.070401872,0.103381576,-0.680990509,0.999983786,1
YBL017C,2839.573475,2408.460904,2289.156123,2588.107607,2714.822684,2353.351832,1947.351708,2510.761465,2300.386562,2486.581748,2415.328076,2297.434846,2429.276419,0.122971668,0.080640341,1.524939829,0.999998533,1
YBR157C,260.7847589,190.8631452,243.0078482,274.0708291,190.3959803,299.7371438,359.747605,317.2285939,281.3095993,311.4911544,327.1003675,355.5944091,284.2776196,-0.416566476,0.124444852,-3.34739821,0.748713165,1
YBL104C,398.6281315,462.922214,453.836575,442.5419847,423.3510621,365.4226136,380.2460441,410.3400584,352.3932078,477.2632709,370.9507791,467.0249152,417.076738,0.046631541,0.098021668,0.475726865,0.999998141,1
tL(UAA)B1,0,0,0,0,0,0,0,0,0,0,0,0.819341957,0.068278496,-0.860122249,3.11653965,-0.275986301,0.785269602,1
YBR195C,185.5297285,252.0237111,248.5559726,235.0050539,190.3959803,218.1965606,276.7289269,219.7863637,199.6390705,256.6794062,188.4382552,324.4594148,232.9532037,-0.147416263,0.144346208,-1.021268695,0.992713215,1
YBR233W,326.3534983,275.2225464,312.9142155,351.5919768,369.5921971,388.827781,226.5077513,233.8613525,243.4991693,213.8995052,239.3995443,218.7643024,283.3694867,0.562155997,0.096327201,5.835900859,0.259379667,1
YBR262C,470.1576654,678.0386871,665.7749266,504.8030639,415.5112276,502.078591,495.0373027,423.3323557,503.6349278,451.8627047,423.0972145,450.6380761,498.6638952,0.235124474,0.124685505,1.885740235,0.983179515,1
YBR020W,185.5297285,171.8822799,167.5533565,167.8607528,172.4763586,212.1565174,154.7632147,139.6671966,110.4064557,121.6553436,142.2175511,152.3976039,158.2138633,0.382671211,0.110649284,3.458415592,0.855511041,1
