"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"tW(CCA)M",0.156152872616066,-0.379249986385797,3.11653965008542,-0.121689446940103,0.904377406910354,1
"YMR168C",242.218468744896,-0.269404297352892,0.0956384528624745,-2.81690354966624,0.992048173459741,1
"YML063W",13201.6622131384,-0.431845596057554,0.0943561367605502,-4.57676215754211,0.764948121208629,1
"YMR294W-A",80.1714253416569,0.329691703904342,0.332136280106742,0.99263983988255,0.702186601467764,1
"YMR213W",416.217215792975,0.0949484331915844,0.0959924263302527,0.989124213455377,0.999987764566806,1
"YMR192W",442.882046203119,-0.337696570093926,0.121930112026134,-2.76959123945975,0.908424991507533,1
"YMR020W",745.778571643927,0.214760385242344,0.0945718218079972,2.27087076400365,0.998719824885459,1
"snR86",820.6602581759,0.110870833410351,0.144998201096028,0.764635923565184,0.996371793919478,1
"YMR208W",936.909148858827,0.150231695780285,0.0639378291312085,2.3496527458258,0.999999977554504,1
"YML098W",518.500329072036,0.26291890083446,0.129607683852306,2.02857495034066,0.966316749321323,1
"YML028W",22022.8153852885,0.0799102407508299,0.177232769833544,0.450877345232944,0.991646381783015,1
"YMR285C",499.213581673634,0.0345390910382168,0.109067065077338,0.316677550768655,0.999990599916485,1
"YMR040W",76.9507197655325,0.55585181978057,0.142484424481913,3.90114092681849,0.347534486055355,1
"YMR094W",45.5176720775807,-0.495483422777493,0.20225657942588,-2.4497765372279,0.508908439765143,1
"YML128C",1537.55067954282,-0.121506333947449,0.143058189118227,-0.849349028506382,0.995931266570757,1
"YMR299C",239.239347669425,-0.0273980498927217,0.0957455221545866,-0.286154895562489,0.999999619450834,1
"YMR227C",548.7788683759,-0.00488004799617039,0.132305009861855,-0.0368848315061224,0.999976621901653,1
"YMR119W",595.060306611372,-0.005160482366082,0.134084555939211,-0.0384867767203671,0.999970547537532,1
"YMR255W",563.668895450192,0.238458733827028,0.135944558299042,1.7540881136447,0.972815329488931,1
"YMR024W",588.571888353189,-0.205914427724301,0.0684359469326883,-3.00886357175466,0.999991353037614,1
"YML054C",173.771371156814,0.262092583620742,0.110768437326728,2.36613055077829,0.984134805789765,1
"YMR317W",397.112725704845,0.165189983106432,0.112631497438129,1.46664109830533,0.998523626250164,1
"YMR084W",60.3057391247156,-0.14296099703637,0.197852401040206,-0.722563872284361,0.965006831637078,1
"YMR274C",198.06821386215,-0.22721864124145,0.120689512776124,-1.88267096299357,0.98809530334847,1
"YMR277W",881.923351641463,-0.0804497011381721,0.10190697586663,-0.789442532800303,0.999980813744528,1
"YMR033W",819.351886252157,-0.145812603611274,0.135446368620154,-1.07653387164769,0.995539088930557,1
"YML094C-A",1.69155096581104,-0.185307989701591,0.874600292021655,-0.211877347163065,0.857153368515497,1
"YML041C",209.234193064224,0.134357151484922,0.0825991443828038,1.62661674632182,0.999995216043218,1
"YMR305C",4112.75874907094,-0.0574434158396096,0.120699423627301,-0.475921210833491,0.999879035046645,1
"YMR237W",1093.05263887125,-0.189903873273971,0.0794510931923797,-2.39019836787073,0.999952492466351,1
"YML095C",75.605021887522,-0.180697948201104,0.153896545866149,-1.17415207199169,0.98100157413573,1
"YMR163C",268.705113663934,0.529125299844535,0.0976567917031996,5.41821301535958,0.382759456910028,1
"YML027W",169.027432995669,0.364418375057504,0.193831451204581,1.88007866005644,0.757878698026362,1
"tD(GUC)M",0.0508668947891976,0.101641354179613,3.11653965008542,0.0326135283332035,0.974315349911877,1
"YMR162C",863.701627163549,0.0843666977689749,0.0753338012472988,1.11990496128058,0.999999982779986,1
"YMR158W",274.938578500918,-0.513606032249271,0.120872854234411,-4.24914291552366,0.455187784816384,1
"YMR210W",658.259906080143,-0.153455712701074,0.0644887055687841,-2.3795750177897,0.999999961435835,1
"YMR241W",1177.7908741415,-0.1983296790263,0.0889792249363484,-2.22894365699607,0.99965097714483,1
"YMR205C",8344.91191709571,-0.383346634917781,0.131604872409624,-2.91286050355797,0.812296547163569,1
"YMR235C",1651.94167931216,-0.411824817532628,0.0969931990034374,-4.24591437094505,0.818347697024915,1
"YMR047C",1560.14504971154,-0.304524027221317,0.0641954219242668,-4.74370318152239,0.998836653465527,1
"YMR259C",393.142357775726,-0.600360051413438,0.182388327342852,-3.29165829940908,0.291072313823418,1
"YMR175W-A",9.03844338289735,0.436128609487495,0.399816220598382,1.0908227005767,0.57306758799216,1
"YMR281W",540.987175799488,0.252704655474192,0.0790007798488061,3.1987615306814,0.999126830699372,1
"YMR261C",1944.17606497175,-0.145463009501554,0.0887720516560123,-1.63861268031989,0.999967487360124,1
"YMR026C",397.271046889155,0.0902666923126606,0.0667743444515575,1.3518169748285,0.999999999577111,1
"YML010W",2323.47691228408,-0.360711457870255,0.154309609898274,-2.33758259195942,0.816645845097638,1
"YMR150C",449.884289199131,0.236941991120316,0.138361062595068,1.71249039777729,0.971364957905636,1
"YMR067C",485.18332517718,0.178809311717073,0.0783739753473985,2.28148835023983,0.999979179463743,1
"YMR179W",257.247958586263,0.392790072294323,0.0801270064511758,4.90209343504756,0.909551767516717,1
"YMR126C",239.83500752416,-0.0607673828679016,0.0912498457790435,-0.665945047348864,0.999999258911181,1
"YML032C",944.569008147612,0.1858645739594,0.0847093621246261,2.19414441683498,0.999895709745748,1
"YML081W",888.915868728358,-0.24568335006644,0.0940770803043683,-2.61151121263095,0.996567051536024,1
"YMR003W",87.570713103507,0.0912655334610236,0.201774210369692,0.45231515610348,0.980295342853244,1
"YMR221C",647.279326505963,-0.0787308245238407,0.052208326401338,-1.50801280084364,1,1
"YMR257C",218.974328615146,-0.10095429418243,0.169179556609037,-0.596728684043834,0.991021773077445,1
"YML068W",362.705163151903,-0.170165023711266,0.0647106160942443,-2.62963071566863,0.99999982753074,1
"YMR117C",43.3042154737438,-0.368619823209173,0.236547455791541,-1.55833349369871,0.710812234550749,1
"YMR060C",335.576316864647,-0.0485076820951003,0.0801227477362903,-0.605417106447156,0.999999991251287,1
"YMR144W",216.005701478026,0.576858163431876,0.0951134856398722,6.06494609624582,0.209525720944981,1
"YML097C",215.490849728156,-0.22890635045224,0.0878667620788005,-2.60515290465526,0.998983200300584,1
"YMR182C",367.913579699665,-0.3545017779944,0.141699286496339,-2.50178943564094,0.847744993822784,1
"YMR295C",2003.99910082562,0.229479230307692,0.261468876729057,0.87765409473758,0.852212644071793,1
"YMR181C",672.189796232361,0.264194254468994,0.0784221368338276,3.36887344741457,0.998680268749358,1
"YML080W",135.521358794066,-0.575961611749174,0.171132143509945,-3.3655957316733,0.328565779876823,1
"YMR140W",527.017044889536,0.0223937732699777,0.0739557556401769,0.302799600600824,0.999999999947763,1
"YMR058W",5795.90341971734,0.331795927959584,0.15809651237454,2.09869226699662,0.856320510006833,1
"YMR076C",308.76860884887,0.281642127543845,0.128055108085908,2.19938221718497,0.955920199506578,1
"YMR242C",6114.06902430578,-0.489938323004512,0.0682114008842667,-7.18264566704593,0.558634175988344,1
"YMR306C-A",2.06016997361282,0.038749740222321,0.782973519313453,0.049490486289113,0.967803813919413,1
"YMR193C-A",59.1889853899411,0.104628130567736,0.251944816672514,0.415281933359777,0.94990964338407,1
"YMR009W",534.579383936199,0.251961497087709,0.17149234290317,1.46922884615306,0.925966726966582,1
"YMR088C",817.88581623486,0.167395973640862,0.064512721586233,2.59477463552838,0.999999873613376,1
"YMR253C",371.921689849072,0.0106291426966719,0.0775474716728091,0.137066270084455,0.999999999883805,1
"YMR103C",634.296316050414,0.314711476151656,0.147098338281598,2.13946316340561,0.89609740844544,1
"YMR303C",302.021205750606,0.558315707277377,0.154172320866359,3.6213744733164,0.352622377724156,1
"YML017W",547.498952528702,-0.0509076870598625,0.103550755248752,-0.491620625436976,0.999992827483971,1
"YMR104C",1424.31496839201,-0.3489328540872,0.0861859624776996,-4.04860425127219,0.960182217797997,1
"YMR155W",409.829144492445,0.123180677840423,0.092569462740964,1.33068372866243,0.999976560501214,1
"YMR313C",627.55061264738,0.00461611872074308,0.0795622696171961,0.0580189421814254,0.999999999874415,1
"YMR028W",395.374391302348,0.236275183006921,0.0857041993621086,2.75686821375735,0.998955055195782,1
"snR72",3.29009198537988,-0.0822081965110286,0.653470321954599,-0.125802494388934,0.925178637463489,1
"YMR154C",196.478716852547,-0.385929041270498,0.109899662533154,-3.51164901124307,0.850354612555322,1
"tY(GUA)M1",0.092468739809613,0.101641354179613,3.11653965008542,0.0326135283332035,0.974315349911877,1
"snR75",6.97370994056247,-0.380785820610633,0.478764439505838,-0.795351093752213,0.631226795601571,1
"YML096W",277.631132394257,-0.35650081221099,0.100294629872311,-3.55453539900256,0.923752843157826,1
"YML016C",1072.72416992487,-0.0527855837323318,0.102583729501438,-0.514560973644381,0.99999351768904,1
"YML006C",583.884917461561,-0.188784901679564,0.0743366327937263,-2.53959447159002,0.999985839567998,1
"YMR178W",795.171153244334,0.0766326567370431,0.0745537701970312,1.02788439182241,0.999999993213279,1
"YML109W",298.325473942343,0.447898401878796,0.0885137609567338,5.06021207366538,0.721944273609714,1
"YML015C",470.922802448601,0.0192078825592593,0.113351881488919,0.169453583892536,0.999991222236339,1
"YMR197C",869.688274673427,0.202350728398709,0.110691819583291,1.82805494715395,0.996416579142618,1
"YML014W",570.283675927427,0.0584476882377399,0.142295178278646,0.410749604763742,0.999085829738135,1
"YML106W",2571.45511309032,-0.471640305742747,0.114636767303243,-4.11421498388157,0.597695795998041,1
"YML025C",480.927132969662,-0.151519333721053,0.0867970237308109,-1.74567430089503,0.999970263474852,1
"tS(AGA)M",0.192093551142772,-0.379249568789795,2.98175185588471,-0.127190184535751,0.900195322112103,1
"YMR172C-A",12.0758161414484,0.376426979035744,0.329949400772692,1.14086274487606,0.649942469116812,1
"YMR193W",249.718189292287,-0.176040400408293,0.186457882953093,-0.944129567600958,0.958989423610781,1
"YML052W",1391.52767372363,0.187373185781305,0.0924664067066352,2.02639198877682,0.999638857340087,1
"YML079W",570.192823971262,0.0368134848889015,0.0713585935347337,0.515894205103449,0.999999999957384,1
"YML047C",0.878809216527916,-0.797753719514105,1.13709070466978,-0.701574391768313,0.523590331123949,1
"YMR218C",466.043499774295,-0.176171322081957,0.139536380066951,-1.26254760226278,0.989850387360893,1
"YMR315W",1903.68182348484,-0.0522585002758544,0.114746936702739,-0.455423924834127,0.999953041628959,1
"YMR001C",514.855059477165,-0.11350875179683,0.108964355322094,-1.04170534906854,0.999805150587386,1
"tE(UUC)M",0.0933313628943484,0.101641354179613,3.11653965008542,0.0326135283332035,0.974315349911877,1
"YML121W",417.709887886228,-0.205209613413377,0.0790079589407062,-2.5973283725426,0.99990469539384,1
"YMR085W",275.912802798784,0.638394561239411,0.165627263892679,3.85440504320031,0.201696067188769,1
"YMR105W-A",25.5128779906447,0.282046485372022,0.219482064902892,1.28505481984057,0.83983692771939,1
"snR78",2.29768600397876,0.520187962803699,0.751520054332353,0.692181079939153,0.576595870860597,1
"YMR298W",730.190873630504,0.343392157416132,0.0958203738132233,3.58370713607823,0.948911486779241,1
"YMR057C",22.1532299270511,0.548115500801875,0.271419805087919,2.01943811957395,0.42970316030955,1
"YMR320W",81.1368137572365,-0.143996150526333,0.153032216039184,-0.940953181318779,0.990012464196865,1
"YMR287C",267.324541926144,-0.140747687273952,0.076820136549191,-1.8321717924027,0.999998541209535,1
"YMR289W",507.134055950068,-0.217428245827924,0.0823370937394939,-2.64070828775964,0.99970030342154,1
"YML048W",2848.25891136118,0.00249419825784991,0.0784530764309503,0.0317922300987795,0.99999999996136,1
"YMR230W-A",27.395880496588,0.0669732189146375,0.280244747996219,0.238981174111213,0.960377426228117,1
"YMR124W",1293.93672709107,0.236575327298192,0.0808582904511598,2.9258017449811,0.999438713373445,1
"YMR311C",2002.57220921503,0.206307825057536,0.0849889545309356,2.4274663242556,0.999725517305896,1
"snR77",12.31866918426,-0.345129242314597,0.314886814319176,-1.09604221777532,0.69221849664426,1
"YMR322C",0.912617530064673,0.424201510882156,1.23399088839274,0.34376389232069,0.751432507504639,1
"YML119W",439.958406047736,-0.21524645518013,0.0955803214880267,-2.25199551360678,0.998555021750708,1
"YML046W",275.174032303002,-0.331850113537632,0.132209299080315,-2.51003610068334,0.898286104031435,1
"YML004C",1512.89946074676,0.129950363492828,0.0920294431691918,1.41205204571238,0.999971023192753,1
"YMR071C",1326.5711974812,0.363856020906291,0.105224638754794,3.45789755338756,0.902139871052657,1
"YMR063W",92.823007612839,-0.118446462947733,0.197027669640347,-0.601166644075646,0.974447660110744,1
"YMR301C",773.735074527215,0.351965894440854,0.103920728028626,3.3868690213939,0.922847755306596,1
"YMR276W",4699.13748935872,0.353568813237648,0.165501696082864,2.13634555781605,0.81186018800126,1
"YMR002W",2118.3134292142,0.0305456669869724,0.173892835788814,0.17565799561788,0.997670082302927,1
"YML081C-A",491.597705439453,0.11825051986091,0.139043703398818,0.850455770166976,0.996983757283639,1
"YML019W",498.601574965666,-0.128856715257105,0.0857423971704396,-1.50283546424487,0.99999249649157,1
"YMR176W",411.491000598387,0.0720566778460804,0.101277501359523,0.711477641912666,0.999988085067473,1
"YMR158W-B",0.450681598892303,-0.901242914972388,1.79924089552426,-0.500901750963028,0.629814849565832,1
"YML108W",122.70149577517,-0.305655882730664,0.142755762801037,-2.14111064053271,0.91330239180304,1
"YMR198W",333.665555476239,0.360684726060542,0.0801964625065629,4.4975141644312,0.958821839472733,1
"YML094W",191.854183172601,-0.272579835391662,0.109580793402806,-2.4874782060547,0.981023649293661,1
"YML057C-A",8.97773291522129,-0.89320401720603,0.439050089761291,-2.03440117206595,0.185992624269275,1
"YML009C-A",46.404340908488,0.388441066216718,0.303514399596039,1.27981099655802,0.645108579388786,1
"YMR116C",27168.9159789818,-0.467446207867568,0.140310595143349,-3.33151040653773,0.591735792592451,1
"YMR196W",1669.61573105048,0.374215814900014,0.142208252317138,2.63146342636627,0.811788689618361,1
"YML053C",492.264266651973,0.127538479102103,0.11218456460512,1.13686298601798,0.999550049834313,1
"YMR151W",26.0618052593471,0.0488281227959733,0.270666859870882,0.180399339687415,0.97352787517287,1
"YML009C",411.94825504709,0.068343844956433,0.140959181202035,0.484848481479731,0.998929357200493,1
"YMR070W",1113.68844266134,0.329756822960649,0.128182387036612,2.57255954257166,0.907932808727025,1
"YMR219W",938.741303130466,-0.00234037287970385,0.123064801501568,-0.0190174026297359,0.999996046212046,1
"YML037C",48.0623565104278,-0.416913684551034,0.199683969291483,-2.08786757409884,0.661329780137108,1
"YMR170C",235.958272236861,0.309286015575963,0.140488982085253,2.20149659414771,0.912689023584551,1
"YMR123W",597.846472700654,0.0450165978311258,0.103887755324238,0.433319573520738,0.999994131868199,1
"YML012C-A",5.16520221082145,0.15630291200414,0.501366090006484,0.31175405580804,0.848754668510754,1
"YMR019W",474.979217503247,0.227857032524079,0.0658587629676092,3.45978306085318,0.999982036268339,1
"YMR206W",274.962870241431,0.565816503118381,0.170662996102596,3.31540237801891,0.34987725750683,1
"YMR165C",712.398023682115,-0.0758823434118024,0.0854963394897273,-0.887550787141243,0.999999648724816,1
"YMR010W",719.625601240473,0.0626705236164543,0.0743034714029832,0.843440049746291,0.999999998018402,1
"YMR184W",306.360802982624,0.289930004384177,0.0847654633646436,3.42037892410212,0.993398566974504,1
"YML126C",2443.67609767476,-0.396090336656731,0.0775811297279329,-5.10549843816105,0.9097745089314,1
"YMR279C",139.99785543629,-0.481745024746936,0.121572813296482,-3.9626048923627,0.559679515635829,1
"YML054C-A",27.0866984669548,0.615742921785637,0.276399513012942,2.22772795463212,0.337725701366882,1
"YMR043W",1570.50122230781,-0.312417138123792,0.205151106395271,-1.52286353026948,0.819774751540448,1
"YMR270C",461.379173095987,0.186761673314471,0.0736521819031207,2.53572492339915,0.99998945090433,1
"YMR035W",275.910674757263,0.324237346063347,0.153357403017372,2.11425949894716,0.874122791222381,1
"YMR108W",3309.09424349996,-0.173499954701381,0.133588980558226,-1.29875947833706,0.992738809932342,1
"YML002W",403.057189063386,0.021200637710895,0.114596740907772,0.185002099911004,0.999988010073714,1
"YML111W",866.773977170984,-0.114050773827493,0.0682905835745699,-1.67008052732417,0.999999992050698,1
"YMR278W",603.687100864459,-0.175658753993844,0.110770420946774,-1.58579115699352,0.998294520380956,1
"YMR185W",200.639195013407,-0.177150298250742,0.142479602773033,-1.24333795717369,0.988273361717516,1
"YMR304C-A",214.647773132422,0.275853865133997,0.238241478649418,1.15787505474614,0.827169322406657,1
"YML084W",1.32579301343976,0.301894112570186,1.16035726183318,0.260173415981594,0.812540463310681,1
"YMR258C",710.922367940439,-0.306117583439164,0.0667206098134303,-4.5880513426834,0.998168919685607,1
"YMR023C",231.492215128715,0.37050624558674,0.0925957080398768,4.00133282016894,0.919016336992836,1
"YMR029C",680.531413798612,0.38939821982275,0.0810206219936452,4.80616181709013,0.913890215077328,1
"YMR092C",1573.10625424556,-0.147419774071252,0.0880709661822736,-1.67387483596069,0.999968776082502,1
"YMR138W",202.823894420532,0.0259020981180036,0.131563335952925,0.196879304788013,0.999875093341772,1
"YMR122W-A",8223.67057210576,-0.436295178400364,0.190004750468134,-2.29623300115086,0.631293533613351,1
"YMR053C",386.412173236413,0.354356996134053,0.105451992551007,3.36036320947328,0.916380639676985,1
"YMR220W",817.34756887056,-0.482626731675897,0.075947694674709,-6.35472523218818,0.590469577880945,1
"YMR087W",270.832180570971,0.233731365643124,0.0875565921275569,2.66948906945364,0.998821434958658,1
"YML031W",1282.92194712293,0.122026852963885,0.10224352277179,1.193492259028,0.999890830503739,1
"YML118W",184.020045235341,0.494453229552253,0.0946277959910095,5.22524300998441,0.523371301110291,1
"YML120C",1097.69122110906,-0.0360732553873175,0.139635250458469,-0.258339174877956,0.999615540224117,1
"YMR078C",333.144330041045,0.0902690470213491,0.123413276745102,0.73143708199071,0.99955076212273,1
"YMR251W",167.606621344009,-0.0520258749665838,0.162920921447945,-0.319332069228486,0.997368604284764,1
"YMR214W",1021.75584200141,0.0928100592971822,0.0939863692111357,0.98748424985637,0.999992626718962,1
"tP(UGG)M",0.868445308206516,-0.536404567354249,1.40549798092683,-0.381647341108612,0.720109587828803,1
"YMR055C",141.984626253475,0.3397919097533,0.0984730243105968,3.45060905900028,0.948123340774099,1
"YML117W",2198.90910850213,-0.0138888465912462,0.067052962952462,-0.207132481246099,0.9999999999998,1
"snR24",19.7304781675778,-0.461955244923025,0.254457910688984,-1.81544854971186,0.559503842747624,1
"YMR226C",2183.64900054536,0.340046348648995,0.0840399235612923,4.04624771464708,0.97149965522782,1
"YML110C",1289.16615899567,-0.151011989439323,0.0706468612291716,-2.13756119963284,0.999999609174877,1
"YML047W-A",2.09934749025978,0.0507212582662709,0.872159668518185,0.0581559318747761,0.960644816066997,1
"YML007W",1697.86123798228,0.128175135745664,0.0767922732442089,1.66911500767859,0.999999357166178,1
"YMR190C",501.89780365265,0.204081982603378,0.0750567089799471,2.71903718371002,0.999959697225757,1
"YMR225C",397.467178659714,0.0131048903272743,0.135796129954341,0.0965041517139004,0.999910664172205,1
"YMR264W",1058.50684138784,0.461060694885139,0.101686278795433,4.53414856307877,0.649116275265017,1
"YMR037C",894.518024533547,0.130464144897398,0.0815934414947705,1.59895381917136,0.999997036680446,1
"YML024W",7767.8657432173,-0.319680821770519,0.0680511348984341,-4.69765599424081,0.995972552138627,1
"YMR182W-A",9.08597801986206,-0.0728544716987482,0.438589429300905,-0.16611087005648,0.930703069546521,1
"YMR187C",114.343921238823,-0.236071472050865,0.120571627567407,-1.95793551778079,0.98570074715045,1
"YMR238W",2225.59670590253,0.510994607794285,0.143943075416855,3.54997700524642,0.469557739074586,1
"YML061C",457.260725456147,-0.010855321532446,0.0951466203708427,-0.114090458390811,0.999999902885616,1
"YMR130W",336.644082721824,-0.314133046111828,0.0816547023285761,-3.84709070211003,0.988584634899984,1
"YMR005W",551.056682716542,-0.140702469688537,0.0718125705418782,-1.95930139565865,0.99999971816742,1
"YMR054W",1912.2413208409,0.0481296452322656,0.0761436216932898,0.632090307263478,0.999999998526124,1
"YMR209C",420.580814868533,-0.217508498771117,0.0767416328580718,-2.83429594433289,0.999883872448909,1
"YML102W",543.15824156293,0.443276705705223,0.198644760632324,2.23150464323443,0.612390167968039,1
"YMR194W",1462.36061359934,-0.282613271925623,0.079361559757002,-3.56108514992598,0.996920501399018,1
"YMR164C",394.805300928357,0.0739260327333227,0.106184077498545,0.696206384938792,0.999970005275513,1
"YMR074C",852.672032872041,0.186867593115626,0.0629209620226284,2.96987819493958,0.999999676444339,1
"YML065W",497.437345505898,-0.203631046529513,0.105389173642808,-1.93218183131099,0.997539334687207,1
"YMR243C",2032.63584045982,-0.11312461187495,0.0712287563928945,-1.58818737829649,0.999999972050921,1
"YML071C",713.900397089177,0.284814683744766,0.0564783574402141,5.04289955752096,0.999930530408809,1
"YML070W",1750.70214387004,0.123977108930173,0.0931205263087823,1.33136177215184,0.999973048304832,1
"YMR125W",927.862278598437,-0.202205334252355,0.108517749801402,-1.86333880514855,0.996967093442402,1
"YMR141W-A",26.0113863715145,-0.00923583300288725,0.30035942871352,-0.030749269441767,0.993860231181454,1
"YML072C",2761.50816328929,-0.0636773412351042,0.0769969685078261,-0.827011017045844,0.9999999927236,1
"YML105C",690.694826027677,-0.213041215635127,0.0864276585154798,-2.46496572155741,0.999550266276242,1
"YMR119W-A",37.8225361811834,-0.121143407717155,0.266051175412979,-0.455338742740414,0.932556776122803,1
"YMR293C",186.150293284427,0.0568864340553207,0.113326835631241,0.50196790317543,0.999954307660795,1
"YML124C",2695.77536126871,0.189646978811404,0.102579231702085,1.84878533075959,0.998758870208358,1
"YMR090W",420.590951343407,0.443988324762727,0.118262344106045,3.75426623004027,0.682115340154485,1
"YML029W",718.715535097749,0.253867440275088,0.098613091904655,2.57437866891489,0.993718843337592,1
"YMR171C",919.107922178015,0.0176804033345528,0.0779094274883527,0.226935351786483,0.999999999715849,1
"YMR188C",317.261712683328,-0.220411124631293,0.144945552065982,-1.52064772936915,0.973130151739406,1
"YMR039C",1886.80698025953,0.0996624837836813,0.0790702126509221,1.26043019795166,0.999999793713957,1
"YMR230W",5020.81218974195,-0.456667547849174,0.142308373270087,-3.20899984558508,0.619625305935313,1
"YMR267W",427.556435662679,-0.435371059927513,0.065981503206559,-6.59838043647714,0.83633372156192,1
"YMR247C",510.773755163769,-0.280313756410567,0.123583961801241,-2.26820497032934,0.962267469434653,1
"YMR152W",770.171066131928,-0.203607391975873,0.095438631355005,-2.13338549689078,0.999050478989894,1
"YMR146C",5426.28978572019,-0.0793124160468923,0.149671297300422,-0.529910660744094,0.997582931024152,1
"YMR228W",125.979051371604,-0.0479650650805578,0.10782712528619,-0.444833013522811,0.999986374903482,1
"YMR032W",526.239961719645,-0.466890736340698,0.115230294047804,-4.05180547527723,0.61307064896829,1
"YMR001C-A",6.85592449853866,-0.495934317669197,0.602175701288842,-0.823570789402071,0.551768103889596,1
"YMR031W-A",16.8282009289846,0.367403900199234,0.277329265922256,1.32479310821177,0.684597758229198,1
"YMR153W",294.348502371279,-0.278389083852553,0.0858097927681562,-3.24425773413431,0.995096812131372,1
"YMR282C",303.734150594057,0.0177501149470492,0.0948459030992841,0.187146881067372,0.999999839723037,1
"YMR234W",382.109037508375,-0.24319270417658,0.104045130879086,-2.33737707975208,0.993210844623851,1
"YMR062C",777.212084639523,0.440129666269969,0.171893181438734,2.56048356651564,0.63619244163423,1
"YMR247W-A",35.2321250278277,0.293889822259007,0.24923697771926,1.17915818490643,0.796594527181567,1
"YMR038C",1574.46167949013,-0.253522341784559,0.0849782475091257,-2.98337926723346,0.99813703849142,1
"YMR272W-B",17.2743255323022,0.625934325443347,0.270689164119269,2.31237304042046,0.320897201494596,1
"YMR147W",93.4934952125007,0.302393908118675,0.135922309951588,2.22475551089722,0.92700140280577,1
"YML067C",908.078106605846,0.135711637168197,0.0620074553641374,2.18863419521465,0.999999997884664,1
"tK(CUU)M",0.111405992272193,-0.860143662413285,3.11653965008542,-0.275993171590071,0.785264387041192,1
"tR(UCU)M1",0.680869824967614,0.456212110345111,1.38555414921898,0.329263284731436,0.757662042794289,1
"YML107C",200.730057644843,-0.0602136922165415,0.114512249516126,-0.525827520382978,0.999939111055825,1
"snR54",6.15586955242229,-0.392289195025953,0.469314638148465,-0.835876751199597,0.61939637901278,1
"YMR231W",450.914834361746,-0.0686340875168393,0.0875379647693596,-0.784049385859869,0.999999584148684,1
"YML051W",842.99257238205,0.141669184303327,0.0895799061634097,1.5814839551729,0.999968345473534,1
"YMR314W",2612.58043292324,0.0833104653672731,0.0868767975714829,0.958949543446564,0.999999192002687,1
"YMR113W",433.800624960914,0.105831724238631,0.0815074285785721,1.29843041406479,0.999999337543071,1
"YML031C-A",0.819074572198525,-1.50449806655797,1.30078368538868,-1.15660896078076,0.281649791281506,1
"YMR263W",504.305892208374,0.0619570151992271,0.0846970713578118,0.73151307602459,0.999999884140268,1
"YML034W",685.96118937509,0.160345764276081,0.100472146668022,1.59592254762797,0.999638336340133,1
"YMR310C",274.199777095954,-0.58990752635348,0.167603724472111,-3.51965642894553,0.295830988910914,1
"YMR034C",184.774690444639,0.574669498560861,0.10327042954583,5.56470522189348,0.23482513492727,1
"YML103C",870.969834873871,-0.275039085324821,0.0994284680958256,-2.76620057205093,0.988167978639391,1
"YMR306W",173.411645870687,-0.259999057050004,0.0920284573044624,-2.82520281949132,0.995445011568875,1
"YMR169C",155.852833899749,0.419867181262938,0.114849894634882,3.65579073971058,0.757323160899605,1
"YMR186W",11454.1319417779,-0.52011091354291,0.0862531234835075,-6.03005308720629,0.407817973740203,1
"YML059C",644.158929470452,-0.121359898634054,0.0704802425802125,-1.72189955924082,0.999999961127913,1
"YML086C",1436.74019934052,0.0828939176919649,0.0719226122573414,1.15254320011859,0.999999996671841,1
"YMR013C",176.929485888618,-0.474886793971659,0.113972012142857,-4.16669658667092,0.587198908792846,1
"YMR127C",134.514485697127,-0.0501160336945975,0.110542206900435,-0.453365597628578,0.999976796276841,1
"YMR153C-A",20.7125950174481,0.112727155347746,0.236212623047591,0.477227482144485,0.954190219690245,1
"YMR212C",768.295323112263,-0.311752883092611,0.0984574224379728,-3.16637258393609,0.972059639525061,1
"YMR296C",2885.63201844121,-0.0738028930261951,0.132628310659592,-0.556464096233721,0.99935187104179,1
"YMR101C",6.07931142175185,-0.335867710747973,0.429973104834032,-0.781136557082138,0.674615744133084,1
"YMR166C",280.647196973049,-0.0960288137068304,0.097728409319033,-0.982608991346066,0.999982145116125,1
"YMR061W",642.335884112322,-0.211797838460075,0.107440848898121,-1.97129714286703,0.996345487568786,1
"YMR288W",378.847265434375,-0.207521627794269,0.115933523942104,-1.79000534735667,0.994178953209274,1
"YMR265C",702.678759436051,0.456886023465793,0.0724808931945269,6.30353743350797,0.724022213345278,1
"YML116W",374.105874122696,-0.265683110340254,0.141742329625288,-1.87440908472873,0.950846674521933,1
"YML130C",900.241147395203,-0.271976895336149,0.0994918029029533,-2.73366134093923,0.989043666777,1
"YMR273C",904.098143370383,0.0974156680204389,0.105385900333502,0.924370980483723,0.999933307511383,1
"YMR292W",284.795714721215,0.153740235609027,0.231007015215953,0.665521934324398,0.935379795788386,1
"YMR137C",190.247394905638,0.297401877650702,0.115932978647763,2.56529143924002,0.959728595704841,1
"YML076C",445.911097132168,0.105674357691816,0.0849407366044815,1.24409514110854,0.9999982777565,1
"tR(UCU)M2",0.125008725934313,0.589093142223235,3.11595750500595,0.189056860139083,0.851943817268082,1
"YMR022W",881.217757588711,0.331734516464499,0.0976261435089539,3.39800902238931,0.95760724290937,1
"YML062C",594.535525017839,0.0362181878730004,0.0766054809752951,0.472788466463393,0.999999999295519,1
"YMR086C-A",46.7655579473625,0.310655362696875,0.260361436891384,1.19316964296242,0.767383976094889,1
