"","SNF2_06","SNF2_15","SNF2_31","SNF2_33","SNF2_42","SNF2_44","WT_22","WT_18","WT_20","WT_39","WT_42","WT_45","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YPR015C",199.430165109802,332.971987644801,302.161044683975,194.475131656186,287.75614213788,236.713086297758,83.3905032146796,61.9711139564421,94.8977992961057,71.4286319280995,66.6867150588764,95.7166618681701,168.966581904398,1.70477041985006,0.188840995961923,9.02754410485002,8.8651627447891e-11,6.47838815965357e-09
"YMR017W",78.6283805092409,76.0763812830836,78.72395033912,85.1623125553234,81.5503236828,92.6268598556443,34.4588856259007,25.9151931090576,23.7244498240264,23.8095439760332,22.2289050196255,23.9291654670425,53.9028626039082,1.648736730924,0.183343409582956,8.99261519502836,1.858246191213e-10,1.34318882299635e-08
"YOL002C",315.943128955314,309.818306384732,364.677122894453,674.3075643373,454.3518033756,592.970239588697,1847.68544726079,2031.52579024482,1276.37540053262,1368.34849791673,2009.24602594059,1499.84590695213,1062.09126953198,-1.88597290101627,0.222239357310598,-8.48622369970439,2.23881692400073e-10,1.58384388772392e-08
"YJL170C",208.722610079076,261.305831363635,210.702337672351,217.99009855579,236.49593868012,242.254864237839,90.2822803398598,103.66077243623,77.499869425153,85.4342460316485,113.614403433641,81.1882399774657,160.762624352734,1.31725977048883,0.131025408428315,10.053468150107,2.22431182363967e-10,1.58384388772392e-08
"YDL039C",1224.45832556663,510.483543971996,442.243368081527,310.143347216402,332.0263178514,315.881342584633,4749.81279467415,2556.59013758486,2242.75132336463,3605.04507025349,2238.94471114339,4250.84532260963,1898.26880040856,-2.64698484565498,0.344382135574739,-7.68618511885766,2.26887465579682e-10,1.58821225905778e-08
"YJL200C",237.314748446073,309.818306384732,365.834828046499,414.371849149783,302.9012022504,319.839755398977,941.416755299607,784.216278430613,751.274244427504,1001.40140840375,784.186371525676,1034.93640644959,603.959346184433,-1.44238755225191,0.151332023516251,-9.53127777411247,2.37294551732676e-10,1.64375913439823e-08
"YLR307W",52.8954559789439,50.7175875220558,81.0393606432118,66.7316628232012,43.10517108948,65.7096527181067,16.5402651004323,11.2674752648077,6.32651995307372,14.0056141035489,16.0542091808406,16.2376479954931,36.7192185310996,2.11878979648718,0.260520128734387,8.13292165476928,2.58782549113218e-10,1.77412778515763e-08
"YMR173W",188.708113222178,147.742537564249,105.351168836175,97.8731054740284,78.05530981068,87.8767644784318,346.656389396561,460.839738330633,482.397146421871,535.014458755569,506.325058780358,326.462186014652,280.275164757116,-1.90844676991731,0.228891186044058,-8.33779055847945,3.79324105414991e-10,2.57398500103029e-08
"YPR160W",528.239756330264,750.840806576521,715.461783964356,638.08180451899,744.43795476156,785.349102365805,1541.6905429028,3453.48116866355,5723.91892754344,2819.3301190444,4626.08212241761,1781.01360118988,2008.99397418993,-2.26042691885494,0.286832367386132,-7.88065496043537,4.19213044255948e-10,2.81592600434551e-08
"YMR120C",461.763034626997,808.173731601454,573.064050262712,567.536903820178,830.64829694052,478.176267972728,1635.41871180525,3018.55662344197,7447.89561475603,3120.4508222707,2474.81809218497,2468.97710836735,1990.45660483757,-2.43901332946154,0.316026147632518,-7.71775800114389,4.24164044731265e-10,2.82069089746291e-08
"YBR093C",173.697240579505,544.66278773686,583.483396631125,311.414426508272,390.2765490534,376.049217362659,1297.0324549589,1356.60402188284,1850.50708627406,2205.88422130896,1433.76437376584,2319.41982419834,1070.2329666884,-2.1384998040975,0.267916087064555,-7.98197610127914,4.80609497155043e-10,3.16440906542677e-08
"YOL158C",409.582382107228,1033.09520669927,907.640839203972,770.909590519457,898.21856513484,751.306752162448,1815.29409477245,3379.11583191582,3443.20848446037,2967.78962854202,2695.87220321347,2709.97798914257,1815.16763065616,-1.83488957797607,0.218476943062044,-8.39855021888962,4.98220626711089e-10,3.24820310551837e-08
"YKL162C-A",27.1625314486469,58.4354812754121,70.6200142747988,43.8522355695322,39.61015721736,49.8760014607316,7.58095483769815,9.01398021184612,11.071409917879,14.0056141035489,3.70481750327091,4.27306526197188,28.2671885902247,2.58956357342132,0.350544168710521,7.3872675815634,1.25415631338708e-09,8.0972228000234e-08
"YPL134C",758.406470184587,803.763506599536,1065.08873988221,901.830757582119,791.03813972316,1010.9786327834,212.266735455548,298.588094517403,430.203356809013,322.129124381625,318.614305281298,335.86292959099,604.064232732574,1.48048237888866,0.16475641312934,8.98588619871464,1.33170725708659e-09,8.51524351887099e-08
"YMR081C",191.567327058878,238.152150103566,193.336760391662,217.99009855579,224.84589243972,262.046928309558,653.340471467077,625.344877196825,724.38653462694,455.18245836534,655.752698078951,440.125721983104,406.839326548118,-1.41934155313543,0.155978600038783,-9.09959156437178,1.884516273367e-09,1.19352697313243e-07
"YPR007C",76.4839701317162,60.640593776371,59.04296275434,46.3943941532732,55.92022195392,75.2098434725317,17.9186205254684,11.2674752648077,15.8162998826843,21.0084211553234,17.2891483485976,17.9468741002819,39.5782354599429,1.88424775480094,0.235138341842832,8.01335817899227,1.96693358381865e-09,1.22244003106486e-07
"YNR053C",185.848899385479,138.922087560414,156.290195526194,222.438876077337,123.49049014824,158.336512573751,707.785510756,596.049441508325,309.999477700612,852.94189890613,490.270849599517,955.457392576912,408.152636026576,-1.98733873979332,0.252614525028986,-7.86708024633692,1.95708875636287e-09,1.22244003106486e-07
"YOR383C",39555.0790203624,49782.6198216492,47317.7249744193,32962.8992760776,41244.6587048881,30539.1548626622,17483.7493888695,15090.5296221569,18422.8261033507,16039.2292713842,15444.1492319687,16453.8650977489,28361.3737812948,1.28686181525643,0.134425035018889,9.57308149538966,2.40614653369244e-09,1.48156244898655e-07
"YLR213C",405.293561352178,362.741006407747,463.082060818353,392.763501187984,385.61653055724,469.467759781172,201.23989205526,180.279604236922,145.509958920695,147.058948087264,156.837274305135,201.688680365073,292.631564839585,1.25087990751267,0.129078010141507,9.69088310349175,2.99106363871847e-09,1.82482322912641e-07
"YNL134C",641.893506339076,898.583344140771,962.052981350129,779.171605916616,872.58846340596,834.433421263668,1662.98582030597,1983.07564660615,2630.2506704904,1978.99327283146,2087.04719350928,1863.05645421974,1432.8443650316,-1.29112011127134,0.136476578119641,-9.4603786895909,3.38069103208526e-09,2.04378139666973e-07
"YJR148W",779.850573959835,1031.99265044879,1076.66579140267,871.324854577227,1046.17415238792,939.727202125212,1775.3217874464,2757.15119729843,3332.49438528158,2158.26513335689,2911.98655757094,2466.41326921017,1762.28062958884,-1.42277187156504,0.159528087976811,-8.91862924961436,3.63890553042921e-09,2.18006502498687e-07
"YKR076W",1141.54112430234,1061.76166921173,1090.55825322722,790.61131954345,984.4289073138,972.9778697657,305.994904357998,367.31969363273,551.988865905682,315.126317329851,389.005837843446,311.933764123947,690.270710546492,1.43513499202463,0.163538912949908,8.77549548384374,5.38548003178698e-09,3.19762876887352e-07
"YLR151C",730.529135276766,511.586100222476,544.121421461565,564.994745236437,551.04718717092,562.094619636816,197.104825780152,260.278678617057,279.948507923512,214.285895784299,272.921556074291,197.415615103101,407.194024023949,1.29287840044697,0.139238021403768,9.2853833127794,6.18995842683426e-09,3.64276314499538e-07
"YMR272C",902.081965478746,947.095819161868,966.683801958312,735.954909993019,711.81782528844,785.349102365805,2028.93918565303,1687.86779466819,2146.27189408026,2172.27074746044,1600.48116141303,1975.8653771358,1388.38996538808,-1.20195106259173,0.123484748546902,-9.73359930465584,6.55917159283511e-09,3.82618342915382e-07
"YDR365W-B",3.57401729587459,0,2.31541030409177,1.90661893780575,1.16500462404,0.791682562868755,13.7835542503603,16.9012128972115,20.5611898474896,15.4061755139038,19.7590266841115,26.4930046242257,10.2214081284986,-3.44549678925277,0.521082885711509,-6.61218566898074,7.89986955007051e-09,4.56818543547556e-07
"YHR128W",567.553946584884,466.381293952817,405.196803216059,579.612157092947,585.99732589212,467.884394655434,1377.66624732351,1270.9712098703,920.508653172226,1354.34288381318,1174.42714853688,1374.21778825016,878.72998769671,-1.28195743091814,0.13892679189553,-9.22757528211078,9.08614836564008e-09,5.20886953719884e-07
"YMR280C",858.478954469076,826.917187859605,788.397208543246,697.822531236904,829.48329231648,886.684470413005,253.617398206629,379.713916424018,411.223796949792,348.739791178368,385.301020340175,309.369924966764,581.312457742005,1.23356939068954,0.130457356229438,9.455728878332,9.38027302502792e-09,5.33152270225946e-07
"YKL037W",155.827154100132,325.254093891445,387.831225935371,267.56219093874,327.36629935524,362.59061379389,67.5394158267653,90.1398021184612,105.969209213985,86.8348074420034,109.90958593037,90.5889835538039,198.117781841684,1.73353757401541,0.219894421193042,7.88349956588285,1.0134990325004e-08,5.7116682763794e-07
"YLR058C",779.13577050066,1715.57752574606,1313.99534757208,1214.51626338226,1627.51145978388,1045.81266554963,3093.71875149336,4976.84382446554,11359.2665757439,5787.11974758642,4188.91365703165,4468.77165097019,3464.26526998547,-2.13806348223289,0.293272491237813,-7.29036492038097,1.16537298724523e-08,6.51237845813508e-07
"YPL061W",5541.15641552396,7096.05202808589,10814.1238252606,7180.32691977645,6159.37944729948,7562.15184052235,15699.4682911604,18365.9846816365,22232.9727450893,19138.6716724996,23042.7299311773,21250.8081608386,13673.6521632392,-1.43273778121195,0.167540543446281,-8.55158847966454,1.29405721289611e-08,7.17123372146594e-07
"YHL021C",1029.31698121188,961.429050418101,735.142771549136,760.740956184493,863.26842641364,1006.22853740619,2016.53398682771,3349.82039622732,3867.08532131631,2364.14766067906,3441.77546053868,1733.15527025579,1844.05373491903,-1.64611699474392,0.206379393027694,-7.97616937715786,1.40045409863209e-08,7.6967105420689e-07
"YOL052C-A",86.491218560165,134.511862558496,86.8278864034412,53.3853302585609,66.40526357028,84.7100342269568,221.226045718282,307.602074729249,593.111245600661,338.935861305884,408.764864527557,224.763232779721,217.227910019938,-2.03160935362178,0.276649177127487,-7.34363056748064,1.544752252369e-08,8.35170933191368e-07
"YHR007C-A",80.0579874275908,83.79427503644,86.8278864034412,91.5177090146759,89.70535605108,85.5017167898255,35.8372410509367,15.7744653707307,28.4693397888317,26.610666796743,32.1084183616812,11.9645827335213,55.6808037354582,1.7814655876847,0.231414007942019,7.69817524672509,1.53370050738752e-08,8.35170933191368e-07
"YLR108C",573.272374258284,541.355118985421,713.146373660264,702.27130875845,533.57211781032,932.602059059393,257.752464481737,295.20785193796,221.42819835758,194.67803603933,274.156495242048,231.600137198876,455.920211315805,1.43693285673341,0.169341648649684,8.4854072709897,1.57582654828417e-08,8.45100527910463e-07
"YNL141W",491.069976453168,341.792437648637,407.512213520151,500.805240996976,454.3518033756,411.674932691753,1080.63065322825,1184.21165033128,784.488474181141,1201.6816900845,1100.33079847146,1580.1795338772,794.894117071676,-1.41032463999337,0.165267553234218,-8.53358455664102,1.81273761356907e-08,9.64376410418748e-07
"YGR067C",644.037916716601,296.587631378978,276.691531338966,227.523193244819,246.98098029648,304.006104141602,79.9446146520896,91.266549644942,107.550839202253,70.0280705177447,98.7951334205577,88.0251443966207,210.953142412638,1.90205081270542,0.255474803236666,7.44516010427616,2.03232102933077e-08,1.07261387659124e-06
"YCR021C",221.589072344224,250.28026885884,211.860042824397,214.812400326114,206.20581845508,193.962227902845,467.262489087213,875.482828075555,1629.07888791648,1815.12758781994,474.216640418677,814.44623893184,614.527041913434,-2.22490240792436,0.314642333004734,-7.07121125970954,2.10146940950816e-08,1.1003757144275e-06
"YDL214C",218.729858507525,198.460125086305,164.394131590515,116.939294852086,185.23573522236,185.253719711289,62.7151718391392,51.8303862181152,75.9182394368846,43.4174037210017,65.4517758911195,67.5144311391557,119.655022767958,1.54041424863824,0.189934741945347,8.11022898107543,2.15389100111933e-08,1.11901368417528e-06
"YDR133C",2470.36075490851,2888.69737625622,3213.78950207937,2716.93198637319,2528.0600341668,3408.19343314999,9167.44193191462,6150.9147470585,6429.32590231116,5886.55960772162,6598.27997332549,6534.3713986074,4832.74388732274,-1.24314508674063,0.136189894424812,-9.12802739139313,2.42555590713534e-08,1.25038347150775e-06
"YKL178C",83.6320047234653,68.3584875297273,49.781321537973,62.9184249475897,57.08522657796,67.2930178438442,22.0536868005764,21.4082030031345,14.2346698944159,21.0084211553234,12.3493916775697,23.9291654670425,42.0043350965518,1.73374681260305,0.22631165819532,7.6608815755604,2.49678949680018e-08,1.27720385797855e-06
"YDR119W-A",15.7256761018482,39.692025017261,21.9963978888718,43.2166959235969,26.79510635292,58.5845096522879,110.268434002882,154.364411127865,270.458727993901,144.257825266554,182.770996828032,112.808922916058,98.4116440893398,-2.22987207693723,0.318318148143173,-7.00516791123791,2.74886556906975e-08,1.39541649116899e-06
"YJR010W",1528.24979571597,1304.32404431722,1161.17826750202,946.318532797586,1213.93481824968,773.473863922773,421.776760061024,418.023332324364,495.050186328018,470.588633879244,369.246811159334,460.636435240569,796.90012345815,1.39485932014526,0.164755756424152,8.46622509840749,2.7952158570123e-08,1.40819586735847e-06
"YGR050C",192.282130518053,298.792743879937,274.376121034874,208.457003866762,286.59113751384,238.296451423495,113.714322565472,75.4920842742113,102.805949237448,95.2381759041327,101.265011756072,81.1882399774657,172.374947662647,1.38929884226565,0.164172855341593,8.46241505256732,3.03300121116513e-08,1.51650060558256e-06
"YLR136C",212.29662737495,256.895606361717,209.544632520305,205.279305637086,196.88578146276,190.79549765137,730.528375269094,569.007500872787,431.784986797281,543.417827217698,413.704621198585,506.785540069865,372.243858536125,-1.33385461367288,0.155486546909379,-8.57858535150488,4.09542848034587e-08,2.03243279061941e-06
"YHR052W",172.98243712033,186.332006331031,255.85283860214,345.09802774284,191.06075834256,279.46394469267,966.227152950255,723.371912000651,446.019656691697,768.908214284836,773.071919015864,850.339987132404,496.56073790894,-1.66123998656747,0.217490649285197,-7.63821337619476,4.66623413614298e-08,2.29855237076673e-06
"YHR214C-B",22.8737106935974,4.41022500191789,2.31541030409177,7.62647575122299,5.8250231202,3.95841281434377,46.1749067387069,48.4501436386729,39.5407497067107,68.6275091073898,65.4517758911195,54.6952353532401,30.8291315101011,-2.71767556332309,0.416497448571051,-6.52507133632412,5.05922319091673e-08,2.4738113396762e-06
"YNL248C",426.737665127426,369.356343910624,398.250572303784,539.573159399027,459.01182187176,360.215566105283,1261.88439162048,1094.07184821282,774.99869425153,1200.28112867414,913.854984140158,1428.9130236034,768.929099935036,-1.38667270773159,0.167540894354049,-8.27662233198577,6.04015899779875e-08,2.93190199528187e-06
"YJL077C",167.264009446931,603.098269012272,552.225357525886,380.052708269279,433.38172014288,399.008011685852,79.2554369395716,112.674752648077,126.530399061474,130.252211163005,106.204768427099,129.046570911551,268.249517936157,1.89181383076252,0.263794060742703,7.17155581682234,6.596742592444e-08,3.17886508983714e-06
"YLR112W",362.405353801683,192.947343833908,230.383325257131,173.502323340323,189.89575371852,217.712704788908,90.2822803398598,60.8443664299613,79.0814994134215,71.4286319280995,86.445741742988,67.5144311391557,151.87031297783,1.58515703579446,0.206848853726998,7.6633590529178,7.76615041335617e-08,3.71546044955529e-06
"YCL048W",48.6066352238944,80.4866062850015,65.9891936666153,94.6954072443521,66.40526357028,74.418160909663,20.6753313755404,27.0419406355384,26.8877098005633,21.0084211553234,17.2891483485976,21.3653263098594,47.0724287104357,1.69462466131028,0.227983286210321,7.43310919620195,8.0303105975216e-08,3.81439753382276e-06
"YOR178C",579.705605390858,310.920862635211,317.211211660572,319.040902259495,313.38624386676,356.25715329094,1271.53287959574,1107.59281853059,988.518742667768,752.101477360578,1196.6560535565,910.16290080001,701.923904301252,-1.50175138124921,0.192686271771658,-7.79376427516776,1.00250434176503e-07,4.71934028684001e-06
"YNL024C",143.675495294158,133.409306308016,197.967580999846,172.866783694388,116.500462404,150.419686945063,344.588856259007,319.996297520537,336.887187501175,389.35607207866,355.662480314008,440.980335035498,258.525878696196,-1.25707996680821,0.145650999612158,-8.63076786397334,1.00773882816734e-07,4.71934028684001e-06
"YDR019C",172.267633661155,257.998162612197,226.910209800993,175.408942278129,165.43065661368,148.836321819326,394.209651560304,694.076476312151,1983.36400528861,830.532916340451,673.041846427549,624.722141300289,528.899913667903,-2.1804247353198,0.323893495331356,-6.73191887687998,1.06167359939014e-07,4.93715345170938e-06
"YIL024C",303.076666690165,391.407468920213,410.985328976288,228.158732890754,259.79603116092,230.379625794808,119.227744265616,91.266549644942,94.8977992961057,120.448281290521,93.8553767495298,123.918892597185,205.618208189754,1.49441337438353,0.19177107464399,7.79269437352744,1.07764872981376e-07,4.97664170365384e-06
"YOL155C",1630.46669037799,826.917187859605,817.339837344393,559.910428068955,653.56759408644,505.093475110266,2139.20761965591,2798.84085577822,3446.37174443691,3219.8906824059,3202.19726199383,3232.14656415553,1919.32916177283,-1.85254033907011,0.26151415967754,-7.08390070103427,1.15826619763718e-07,5.31204842364636e-06
"YFL021C-A",164.404795610231,91.5121687897963,137.76691309346,69.9093610528774,75.7253005626,60.1678747780254,28.2562862132386,24.7884455825768,18.9795598592211,23.8095439760332,30.8734791939243,23.9291654670425,62.5102411815856,1.98279218653187,0.287641435370266,6.89327733321704,1.26814083062271e-07,5.77612090660344e-06
"YOR108W",253.755228007096,447.637837694666,486.236163859271,499.534161705106,490.46694672084,414.841662943228,968.294686087809,1087.31136305394,994.845262620842,1320.72940996466,1063.28262343875,1378.49085351213,783.785516634028,-1.39544519903587,0.174403027469046,-8.00126706105226,1.41564646558836e-07,6.40411496337593e-06
"YNR075W",84.3468081826403,69.4610437802068,85.6701812513953,85.1623125553234,96.69538379532,91.0434947299068,204.68578061785,206.19479734598,158.162998826843,176.470737704716,182.770996828032,193.142549841129,136.150590454945,-1.13769573719602,0.126024081516315,-9.02760586315987,2.09507145301618e-07,9.41366565037675e-06
"YLR327C",809.157515786007,1051.83866295742,996.784135911505,739.76814786863,816.66824145204,1269.85883084148,2348.71764426139,3318.27146548585,6668.1520305397,2841.73910161008,4311.17263463958,1795.54202308058,2247.30586953619,-1.90445842925728,0.280144321968173,-6.79813324745395,2.67467772788715e-07,1.19373200607044e-05
"YCL036W",25.732924530297,37.4869125163021,42.8350906256977,65.4605835313307,38.44515259332,49.8760014607316,138.524720216121,162.25164381323,80.6631294016899,242.297123991396,142.018004292052,258.947754875496,107.044920153972,-1.97607757952249,0.294563964093263,-6.70848379436135,2.70655727077597e-07,1.19990705671068e-05
"YDR044W",1007.87287743663,1392.52854435557,1484.17800492282,913.270471208953,1116.07442983032,807.51621412613,3926.24542821512,2220.81937469359,2981.37252788599,4372.55272312798,2421.71570797142,4338.01585395385,2248.51351314403,-1.59271792672858,0.218134850821833,-7.3015289428899,2.730441252098e-07,1.20155480252646e-05
"YIR042C",205.148592783201,318.638756388568,379.72728987105,301.881331819243,278.43610514556,287.380770321358,119.916921978134,116.054995227519,136.020178991085,128.85164975265,116.084281769155,120.500440387607,209.053442869594,1.26439679716193,0.152627637133041,8.28419296080563,2.74641097720335e-07,1.20155480252646e-05
"YNL279W",245.892389956172,253.587937610279,321.842032268755,219.261177847661,265.62105428112,266.79702368677,88.9039249148238,103.66077243623,124.948769073206,117.647158469811,112.379464265884,133.319636173523,187.821778415353,1.21116042886805,0.142204954904639,8.51700582219684,2.85236714562573e-07,1.23975434760857e-05
"YLL060C",476.77390726967,863.301544125428,951.633634981716,624.099932308415,697.83776979996,701.430750701717,208.13166918044,286.193871726114,325.815777583296,298.319580405592,287.740826087374,254.674689613524,497.99616281527,1.38017718797953,0.179285138486005,7.69822417872785,4.56845827405245e-07,1.97274334561356e-05
"YJR095W",85.0616116418152,41.89713751822,42.8350906256977,41.9456166317265,33.78513409716,50.6676840236003,13.0943765378423,18.0279604236922,12.6530399061474,8.40336846212936,6.17469583878485,11.9645827335213,30.5425248700281,2.06829822808087,0.319634502567136,6.470822803763,4.63494650034573e-07,1.98854156305156e-05
"YOR114W",167.264009446931,145.53742506329,158.605605830286,190.02635413464,153.78061037328,169.420068453914,81.3229700771256,61.9711139564421,80.6631294016899,68.6275091073898,79.0361067364461,52.1313961960569,117.365524898124,1.22718946387852,0.149141808934595,8.22833967647992,5.41771287505739e-07,2.30947375763665e-05
"YOL130W",1042.18344347703,803.763506599536,871.75197949055,871.960394223162,803.8531905876,737.056466030811,1546.51478689042,1936.87899802044,1676.52778756453,2126.05222091873,1627.64982310369,2032.26983859383,1339.70520295836,-1.09228526041088,0.121507198773016,-8.98946952477557,5.45457852834105e-07,2.3103788034056e-05
"YPL198W",167.264009446931,288.869737625622,231.541030409177,256.122477311905,286.59113751384,248.588324740789,755.338772919743,569.007500872787,485.560406398408,644.258248763251,534.728659638768,576.009197313809,420.323291912919,-1.27423643871393,0.158916784440319,-8.01826215652175,5.52478817105561e-07,2.32530641376708e-05
"YKR080W",97.2132704477888,523.71421897775,383.200405327187,345.09802774284,602.30739062868,342.006867159302,689.177712518014,2108.14462204551,4929.94067343269,2425.77236273467,1768.43288822798,1574.19724251044,1315.76714014607,-2.55744203615957,0.423168460783692,-6.04355539971784,5.81049319777928e-07,2.43017482800203e-05
"YJL037W",35.7401729587459,61.7431500268505,39.36197516956,31.7769822967625,39.61015721736,52.2510491493378,6.20259941266212,6.76048515888459,15.8162998826843,12.605052693194,17.2891483485976,5.12767831436626,27.0237292190838,2.10460361934934,0.331442652747654,6.34982734389255,6.45057267579393e-07,2.68101926837685e-05
"YOR344C",381.705047199406,287.767181375143,267.429890122599,382.59486685302,320.376271611,342.006867159302,1472.08359393848,824.77918938392,631.070365319103,810.925056595483,782.951432357919,919.563644376349,618.60445052431,-1.45728065674412,0.198115394367803,-7.35571640656386,6.76062899998091e-07,2.79243371738342e-05
"YPR124W",1614.74101427614,1034.19776294975,1081.29661201085,1227.8625959469,1128.88948069476,1261.9420052128,2789.1022025604,2807.85483599007,2744.12802964572,2210.08590554002,2721.80592573636,2520.25389151101,1928.5133551729,-1.102592732896,0.125226847659485,-8.80476314387597,7.4710267099318e-07,3.06681034697818e-05
"YBR238C",308.795094363564,141.127200061373,225.752504648947,214.176860680179,139.8005548848,193.170545339976,856.647896659891,552.106287975575,433.36661678555,662.465547097864,469.276883747649,788.807847360009,415.457819967115,-1.62019671056347,0.234395664119117,-6.91222986846763,8.8047542602936e-07,3.59212367061058e-05
"YGR161W-C",730.529135276766,1011.04408168968,1072.03497079449,627.913170184026,688.51773280764,877.975962221449,298.4139495203,303.095084623326,408.060536973255,383.753826437241,366.77693282382,305.951472757187,589.505571342431,1.27990913041134,0.163588569357182,7.82395209788016,9.32612268566294e-07,3.78162901583284e-05
"YGR110W",164.404795610231,244.767487606443,162.078721286424,190.02635413464,256.3010172888,214.545974537433,101.309123740148,91.266549644942,75.9182394368846,53.2213335934859,58.0421408845776,70.9328833487332,140.234551759395,1.435678381816,0.196344393016199,7.31204166190554,9.41949072406261e-07,3.79634020091008e-05
"YOR340C",323.805967006238,234.844481352128,266.272184970553,353.995582785934,328.53130397928,257.296832932345,706.407155330964,686.189243626786,491.886926351481,843.137969033646,686.626177272876,922.127483533532,508.426775681314,-1.29657638304235,0.167432917250003,-7.74385589367927,9.7961245913607e-07,3.92435111641859e-05
"YGR108W",125.805408814785,176.409000076716,196.8098758478,218.625638201726,203.875809207,259.671880620952,585.801055640312,550.979540449094,354.285117372128,467.787511058534,507.559997948115,581.136875628176,352.395642572111,-1.36982931023276,0.18376642794179,-7.45418695664407,1.10426569606176e-06,4.39722567593455e-05
"YER138W-A",3.57401729587459,2.20511250095895,0,3.17769822967625,3.49501387212,4.75009537721253,51.688328438851,20.2814554766538,20.5611898474896,7.00280705177446,30.8734791939243,16.2376479954931,13.6539037733357,-3.05898251950999,0.541793942086984,-5.64602569701466,1.16103334834623e-06,4.59575700387048e-05
"YBR241C",1396.72595922779,1910.72998208093,1946.10236058913,905.008455811795,1245.38994309876,1178.81533611158,352.858988809223,438.304787801018,737.039574533088,497.199300675987,472.98170125092,440.125721983104,960.106842664443,1.54835443864972,0.222508902487143,6.95861793098001,1.22939894056321e-06,4.83757571286708e-05
"YFL059W",78.6283805092409,89.3070562888373,99.5626430759459,73.0870592825537,82.71532830684,67.2930178438442,21.3645090880584,23.6616980560961,50.6121596245897,23.8095439760332,29.6385400261673,26.4930046242257,55.5144117252027,1.51736588129157,0.216855308410107,6.99713505939173,1.35637649418124e-06,5.30582569782663e-05
"YCR057C",259.473655680495,280.049287621786,392.462046543554,478.561353389243,348.33638258796,376.840899925527,1220.5337288694,859.708362704824,676.937634978888,1121.84968969427,754.547831499509,1394.72850150762,680.335781250256,-1.49757827171042,0.213005930389906,-7.0306881548749,1.41121871205886e-06,5.48807276911779e-05
"YNL332W",7.86283805092409,38.5894687667816,48.6236163859271,27.963744421151,27.96011097696,25.3338420118002,0.689177712518014,4.50699010592306,6.32651995307372,5.60224564141957,2.46987833551394,5.12767831436626,16.7546758896965,2.89928246286659,0.512960581293755,5.65205703634031,1.45323654226358e-06,5.6186180267749e-05
"YMR042W",992.86200479396,545.765343987339,672.626693338658,467.121639762408,504.44700220932,513.010300738953,232.942066831089,167.885381445634,207.193528463164,257.7032995053,169.186665982705,273.4761767662,417.018341985394,1.49698299579345,0.213467410926525,7.01270038970354,1.50290446277837e-06,5.77706050721164e-05
"YDR343C",218.729858507525,166.4859938224,177.12888826302,155.707213254136,147.95558725308,228.79626066907,463.127422812105,565.627258293344,797.141514087288,333.333615664465,701.445447285959,373.465903896342,360.745413650728,-1.55918642588406,0.226893058692752,-6.87190006987139,1.51911177144319e-06,5.80580073568806e-05
"YJL219W",49.3214386830693,74.9738250326042,74.0931297309365,59.7407267179134,58.250231202,64.1262875923692,13.7835542503603,20.2814554766538,30.0509697771002,11.2044912828391,30.8734791939243,17.0922610478875,41.9826541656381,1.65751130779677,0.248069481513581,6.68164135984631,1.53502329627332e-06,5.8330885258386e-05
"YGR153W",315.943128955314,216.101025093977,194.494465543708,181.764338737481,193.39076759064,221.671117603251,82.7013255021616,76.618831800692,117.040619131864,72.8291933384544,97.5601942528007,78.6244008202826,154.061617364219,1.34411990275704,0.181308733035813,7.41343166570769,1.61437292818386e-06,6.09976134796743e-05
"YCL048W-A",36.4549764179208,35.2818000153431,31.2580391052388,12.710792918705,24.46509710484,34.8340327662252,4.13506627510808,4.50699010592306,7.90814994134215,5.60224564141957,8.6445741742988,5.98229136676063,17.6486713194271,2.28806170135959,0.384650676093698,5.94841460983741,1.67151376134801e-06,6.27998108077079e-05
"YMR244W",32.8809591220462,192.947343833908,189.863644935525,129.014548124856,123.49049014824,117.960701867444,27.5671085007205,24.7884455825768,34.7958597419054,25.2101053863881,25.9337225228964,42.7306526197188,80.5986318655188,2.11165734461548,0.349702811196089,6.03843399883739,2.02647405803295e-06,7.57081600332534e-05
"YKL078W",56.4694732748185,46.3073625201379,61.3583730584318,88.9755504309349,45.43518033756,80.751621412613,215.712624018138,208.448292398942,105.969209213985,277.311159250269,161.777030976163,377.738969158314,143.854570504192,-1.82402164236242,0.288259826914256,-6.32769977658033,2.18298801643081e-06,8.10998341299715e-05
"YNR034W-A",98.6428773661386,221.613806346374,186.390529479387,154.436133962266,145.625578005,209.79587916022,349.413100246633,559.99352066094,1243.16117077899,757.703723001997,663.162333085493,324.752959909863,409.557634333608,-1.93831291240655,0.313405228782862,-6.18468594137427,2.22359635870341e-06,8.21495321409872e-05
"YCL025C",308.080290904389,701.225775304945,868.278864034412,663.5033903564,591.82234901232,699.055703013111,1261.88439162048,1694.62827982707,3531.7797638034,2064.42751886311,2126.5652468775,1875.87565000566,1365.5939353019,-1.71216230648716,0.264709662894944,-6.46807633602207,2.33362772275325e-06,8.57382561122051e-05
"YKR039W",456.759410412772,1519.32251316071,1881.27087207456,1602.19544740276,1502.8559650116,1508.94696482785,212.955913168066,399.995371900672,550.407235917413,369.748212333692,414.939560366342,416.196556516061,902.966168591042,1.842667068829,0.293969692022032,6.26822124469519,2.46946034559821e-06,9.02302818583963e-05
