ENSMUSG00000057093.15	Zfp607b	Gene Expression
ENSMUSG00000137414.1	ENSMUSG00000137414	Gene Expression
ENSMUSG00000037640.16	Zfp60	Gene Expression
ENSMUSG00000137451.1	ENSMUSG00000137451	Gene Expression
ENSMUSG00000121480.2	ENSMUSG00000121480	Gene Expression
ENSMUSG00000137235.1	ENSMUSG00000137235	Gene Expression
ENSMUSG00000030604.10	Zfp626	Gene Expression
ENSMUSG00000137195.1	ENSMUSG00000137195	Gene Expression
ENSMUSG00000078779.5	Zfp59	Gene Expression
ENSMUSG00000137349.1	ENSMUSG00000137349	Gene Expression
ENSMUSG00000020420.9	Zfp607a	Gene Expression
ENSMUSG00000070709.13	Zfp974	Gene Expression
ENSMUSG00000097455.3	Gm26891	Gene Expression
ENSMUSG00000137273.1	ENSMUSG00000137273	Gene Expression
ENSMUSG00000063047.10	Zfp780b	Gene Expression
ENSMUSG00000137314.1	ENSMUSG00000137314	Gene Expression
ENSMUSG00000096916.8	Zfp850	Gene Expression
ENSMUSG00000030603.17	Psmc4	Gene Expression
ENSMUSG00000128668.1	ENSMUSG00000128668	Gene Expression
ENSMUSG00000109262.3	Gm44744	Gene Expression
ENSMUSG00000047730.18	Fcgbp	Gene Expression
ENSMUSG00000078776.10	Fcgbpl1	Gene Expression
ENSMUSG00000141536.1	ENSMUSG00000141536	Gene Expression
ENSMUSG00000046865.8	Fbl	Gene Expression
ENSMUSG00000002409.19	Dyrk1b	Gene Expression
ENSMUSG00000121575.1	ENSMUSG00000121575	Gene Expression
ENSMUSG00000046058.8	Eid2	Gene Expression
ENSMUSG00000070705.4	Eid2b	Gene Expression
ENSMUSG00000046750.19	Selenov	Gene Expression
ENSMUSG00000003436.12	Dll3	Gene Expression
ENSMUSG00000003438.18	Timm50	Gene Expression
ENSMUSG00000142173.1	ENSMUSG00000142173	Gene Expression
ENSMUSG00000003435.10	Supt5	Gene Expression
ENSMUSG00000109168.2	Gm44709	Gene Expression
ENSMUSG00000121210.2	Gm57244	Gene Expression
ENSMUSG00000037563.16	Rps16	Gene Expression
ENSMUSG00000037552.18	Plekhg2	Gene Expression
ENSMUSG00000141326.1	ENSMUSG00000141326	Gene Expression
ENSMUSG00000121047.1	Gm57221	Gene Expression
ENSMUSG00000141284.1	ENSMUSG00000141284	Gene Expression
ENSMUSG00000141480.1	ENSMUSG00000141480	Gene Expression
ENSMUSG00000044786.7	Zfp36	Gene Expression
ENSMUSG00000109455.2	Gm44710	Gene Expression
ENSMUSG00000120054.2	Gm57214	Gene Expression
ENSMUSG00000141401.1	ENSMUSG00000141401	Gene Expression
ENSMUSG00000141442.1	ENSMUSG00000141442	Gene Expression
ENSMUSG00000003444.9	Med29	Gene Expression
ENSMUSG00000003437.15	Paf1	Gene Expression
ENSMUSG00000109336.3	Samd4b	Gene Expression
ENSMUSG00000134760.1	ENSMUSG00000134760	Gene Expression
ENSMUSG00000060791.16	Gmfg	Gene Expression
ENSMUSG00000030600.16	Lrfn1	Gene Expression
ENSMUSG00000136656.1	ENSMUSG00000136656	Gene Expression
ENSMUSG00000127333.1	ENSMUSG00000127333	Gene Expression
ENSMUSG00000121842.2	ENSMUSG00000121842	Gene Expression
ENSMUSG00000059128.4	Ifnl2	Gene Expression
ENSMUSG00000060747.4	Ifnl3	Gene Expression
ENSMUSG00000130779.1	ENSMUSG00000130779	Gene Expression
ENSMUSG00000084174.4	Sycn	Gene Expression
ENSMUSG00000047586.5	Nccrp1	Gene Expression
ENSMUSG00000139634.1	ENSMUSG00000139634	Gene Expression
ENSMUSG00000030602.14	Pak4	Gene Expression
ENSMUSG00000037469.12	Acp7	Gene Expression
ENSMUSG00000108905.3	Gm44618	Gene Expression
ENSMUSG00000108865.2	Gm44617	Gene Expression
ENSMUSG00000037463.15	Fbxo27	Gene Expression
ENSMUSG00000030598.16	Fbxo17	Gene Expression
ENSMUSG00000045948.9	Mrps12	Gene Expression
ENSMUSG00000070699.6	Sars2	Gene Expression
ENSMUSG00000096257.3	Ccer2	Gene Expression
ENSMUSG00000030595.16	Nfkbib	Gene Expression
ENSMUSG00000124944.1	ENSMUSG00000124944	Gene Expression
ENSMUSG00000015149.15	Sirt2	Gene Expression
ENSMUSG00000124905.1	ENSMUSG00000124905	Gene Expression
ENSMUSG00000051735.8	Rinl	Gene Expression
ENSMUSG00000015165.17	Hnrnpl	Gene Expression
ENSMUSG00000121222.2	Gm57249	Gene Expression
ENSMUSG00000139687.1	ENSMUSG00000139687	Gene Expression
ENSMUSG00000053898.13	Ech1	Gene Expression
ENSMUSG00000053964.18	Lgals4	Gene Expression
ENSMUSG00000108930.3	Gm10648	Gene Expression
ENSMUSG00000053522.12	Lgals7	Gene Expression
ENSMUSG00000054083.9	Capn12	Gene Expression
ENSMUSG00000109307.2	Gm44700	Gene Expression
ENSMUSG00000054808.16	Actn4	Gene Expression
ENSMUSG00000130573.1	ENSMUSG00000130573	Gene Expression
ENSMUSG00000109314.2	Gm44699	Gene Expression
ENSMUSG00000053565.11	Eif3k	Gene Expression
ENSMUSG00000037337.12	Map4k1	Gene Expression
ENSMUSG00000030592.20	Ryr1	Gene Expression
ENSMUSG00000109017.3	Gm38979	Gene Expression
ENSMUSG00000141867.1	ENSMUSG00000141867	Gene Expression
ENSMUSG00000097079.4	Gm26604	Gene Expression
ENSMUSG00000126893.1	ENSMUSG00000126893	Gene Expression
ENSMUSG00000030589.17	Rasgrp4	Gene Expression
ENSMUSG00000090009.2	Gm16282	Gene Expression
ENSMUSG00000030590.16	Fam98c	Gene Expression
ENSMUSG00000099098.7	1110035H17Rik	Gene Expression
ENSMUSG00000137951.1	ENSMUSG00000137951	Gene Expression
ENSMUSG00000037239.9	Spred3	Gene Expression
ENSMUSG00000138024.1	ENSMUSG00000138024	Gene Expression
ENSMUSG00000031493.11	Ggn	Gene Expression
ENSMUSG00000030591.18	Psmd8	Gene Expression
ENSMUSG00000049676.15	Catsperg1	Gene Expression
ENSMUSG00000046410.11	Kcnk6	Gene Expression
ENSMUSG00000030588.13	Yif1b	Gene Expression
ENSMUSG00000030587.6	2200002D01Rik	Gene Expression
ENSMUSG00000138067.1	ENSMUSG00000138067	Gene Expression
ENSMUSG00000074227.13	Spint2	Gene Expression
ENSMUSG00000140730.1	ENSMUSG00000140730	Gene Expression
ENSMUSG00000140688.1	ENSMUSG00000140688	Gene Expression
ENSMUSG00000037166.6	Ppp1r14a	Gene Expression
ENSMUSG00000142314.1	ENSMUSG00000142314	Gene Expression
ENSMUSG00000142357.1	ENSMUSG00000142357	Gene Expression
ENSMUSG00000030584.15	Dpf1	Gene Expression
ENSMUSG00000141044.1	ENSMUSG00000141044	Gene Expression
ENSMUSG00000109351.3	Gm44632	Gene Expression
ENSMUSG00000141004.1	ENSMUSG00000141004	Gene Expression
ENSMUSG00000030583.17	Sipa1l3	Gene Expression
ENSMUSG00000126672.1	ENSMUSG00000126672	Gene Expression
ENSMUSG00000134791.1	ENSMUSG00000134791	Gene Expression
ENSMUSG00000138709.1	ENSMUSG00000138709	Gene Expression
ENSMUSG00000142489.1	ENSMUSG00000142489	Gene Expression
ENSMUSG00000100111.4	A330087D11Rik	Gene Expression
ENSMUSG00000121856.1	ENSMUSG00000121856	Gene Expression
ENSMUSG00000142527.1	ENSMUSG00000142527	Gene Expression
ENSMUSG00000142571.1	ENSMUSG00000142571	Gene Expression
ENSMUSG00000121857.1	ENSMUSG00000121857	Gene Expression
ENSMUSG00000133662.1	ENSMUSG00000133662	Gene Expression
ENSMUSG00000049123.11	Catsperg2	Gene Expression
ENSMUSG00000127844.1	ENSMUSG00000127844	Gene Expression
ENSMUSG00000046185.11	Zfp84	Gene Expression
ENSMUSG00000047473.15	Zfp30	Gene Expression
ENSMUSG00000011427.17	Zfp790	Gene Expression
ENSMUSG00000050855.17	Zfp940	Gene Expression
ENSMUSG00000097809.3	Gm26554	Gene Expression
ENSMUSG00000058402.15	Zfp420	Gene Expression
ENSMUSG00000143528.1	ENSMUSG00000143528	Gene Expression
ENSMUSG00000062040.15	Zfp27	Gene Expression
ENSMUSG00000099689.7	Zfp383	Gene Expression
ENSMUSG00000141688.1	ENSMUSG00000141688	Gene Expression
ENSMUSG00000059975.16	Zfp74	Gene Expression
ENSMUSG00000121374.2	Gm57504	Gene Expression
ENSMUSG00000126235.1	ENSMUSG00000126235	Gene Expression
ENSMUSG00000074221.13	Zfp568	Gene Expression
ENSMUSG00000053985.11	Zfp14	Gene Expression
ENSMUSG00000098022.8	Zfp82	Gene Expression
ENSMUSG00000058447.9	Gm26920	Gene Expression
ENSMUSG00000078768.3	Zfp566	Gene Expression
ENSMUSG00000049421.14	Zfp260	Gene Expression
ENSMUSG00000074220.11	Zfp382	Gene Expression
ENSMUSG00000037029.9	Zfp146	Gene Expression
ENSMUSG00000121377.2	Gm5113	Gene Expression
ENSMUSG00000140030.1	ENSMUSG00000140030	Gene Expression
ENSMUSG00000074218.4	Cox7a1	Gene Expression
ENSMUSG00000001794.14	Capns1	Gene Expression
ENSMUSG00000097817.4	Gm26810	Gene Expression
ENSMUSG00000131725.1	ENSMUSG00000131725	Gene Expression
ENSMUSG00000006095.13	Tbcb	Gene Expression
ENSMUSG00000019738.16	Polr2i	Gene Expression
ENSMUSG00000100512.2	Ovol3	Gene Expression
ENSMUSG00000037020.17	Wdr62	Gene Expression
ENSMUSG00000122240.1	ENSMUSG00000122240	Gene Expression
ENSMUSG00000121875.2	1700020L13Rik	Gene Expression
ENSMUSG00000013921.16	Clip3	Gene Expression
ENSMUSG00000042831.14	Alkbh6	Gene Expression
ENSMUSG00000121129.1	Gm57231	Gene Expression
ENSMUSG00000019737.15	Syne4	Gene Expression
ENSMUSG00000074211.5	Sdhaf1	Gene Expression
ENSMUSG00000109049.3	4930479H17Rik	Gene Expression
ENSMUSG00000036957.9	Lrfn3	Gene Expression
ENSMUSG00000123985.1	ENSMUSG00000123985	Gene Expression
ENSMUSG00000136482.1	ENSMUSG00000136482	Gene Expression
ENSMUSG00000030579.11	Tyrobp	Gene Expression
ENSMUSG00000064109.9	Hcst	Gene Expression
ENSMUSG00000036931.16	Nfkbid	Gene Expression
ENSMUSG00000006651.9	Aplp1	Gene Expression
ENSMUSG00000036915.18	Kirrel2	Gene Expression
ENSMUSG00000006649.18	Nphs1	Gene Expression
ENSMUSG00000087009.2	Nphs1os	Gene Expression
ENSMUSG00000036892.13	Prodh2	Gene Expression
ENSMUSG00000142590.1	ENSMUSG00000142590	Gene Expression
ENSMUSG00000062132.11	Arhgap33os	Gene Expression
ENSMUSG00000036882.8	Arhgap33	Gene Expression
ENSMUSG00000036864.17	Proser3	Gene Expression
ENSMUSG00000036854.15	Hspb6	Gene Expression
ENSMUSG00000036845.13	Lin37	Gene Expression
ENSMUSG00000036835.8	Psenen	Gene Expression
ENSMUSG00000078765.12	U2af1l4	Gene Expression
ENSMUSG00000109378.2	Gm49396	Gene Expression
ENSMUSG00000036826.15	Igflr1	Gene Expression
ENSMUSG00000006307.17	Kmt2b	Gene Expression
ENSMUSG00000122303.1	ENSMUSG00000122303	Gene Expression
ENSMUSG00000006310.11	Zbtb32	Gene Expression
ENSMUSG00000006313.6	Upk1a	Gene Expression
ENSMUSG00000036751.8	Cox6b1	Gene Expression
ENSMUSG00000006311.9	Etv2	Gene Expression
ENSMUSG00000143210.1	ENSMUSG00000143210	Gene Expression
ENSMUSG00000036733.17	Rbm42	Gene Expression
ENSMUSG00000094365.2	Gm21982	Gene Expression
ENSMUSG00000120870.2	Gm57227	Gene Expression
ENSMUSG00000078762.11	Haus5	Gene Expression
ENSMUSG00000049761.7	Pmis2	Gene Expression
ENSMUSG00000013083.10	2200002J24Rik	Gene Expression
ENSMUSG00000005553.15	Atp4a	Gene Expression
ENSMUSG00000006315.10	Tmem147	Gene Expression
ENSMUSG00000097320.10	Tmem147os	Gene Expression
ENSMUSG00000109224.3	Tmem147os	Gene Expression
ENSMUSG00000061099.13	Gapdhs	Gene Expression
ENSMUSG00000120950.1	Gm57241	Gene Expression
ENSMUSG00000046056.16	Sbsn	Gene Expression
ENSMUSG00000060962.14	Dmkn	Gene Expression
ENSMUSG00000131663.1	ENSMUSG00000131663	Gene Expression
ENSMUSG00000074199.8	Krtdap	Gene Expression
ENSMUSG00000051314.12	Ffar2	Gene Expression
ENSMUSG00000131769.1	ENSMUSG00000131769	Gene Expression
ENSMUSG00000019429.8	Ffar3	Gene Expression
ENSMUSG00000044453.6	Ffar1	Gene Expression
ENSMUSG00000131696.1	ENSMUSG00000131696	Gene Expression
ENSMUSG00000030577.15	Cd22	Gene Expression
ENSMUSG00000101029.2	Gm29439	Gene Expression
ENSMUSG00000100029.3	D7Ertd128e	Gene Expression
ENSMUSG00000128038.1	ENSMUSG00000128038	Gene Expression
ENSMUSG00000036634.16	Mag	Gene Expression
ENSMUSG00000108546.3	Gm44662	Gene Expression
ENSMUSG00000056978.9	Hamp2	Gene Expression
ENSMUSG00000050440.9	Hamp	Gene Expression
ENSMUSG00000058239.14	Usf2	Gene Expression
ENSMUSG00000090357.2	Gm17077	Gene Expression
ENSMUSG00000097750.3	Gm4673	Gene Expression
ENSMUSG00000001247.17	Lsr	Gene Expression
ENSMUSG00000046826.8	Fam187b	Gene Expression
ENSMUSG00000123478.1	ENSMUSG00000123478	Gene Expression
ENSMUSG00000123268.1	ENSMUSG00000123268	Gene Expression
ENSMUSG00000123308.1	ENSMUSG00000123308	Gene Expression
ENSMUSG00000121221.1	Gm57248	Gene Expression
ENSMUSG00000009687.15	Fxyd5	Gene Expression
ENSMUSG00000123563.1	ENSMUSG00000123563	Gene Expression
ENSMUSG00000036578.8	Fxyd7	Gene Expression
ENSMUSG00000036570.15	Fxyd1	Gene Expression
ENSMUSG00000036560.15	Lgi4	Gene Expression
ENSMUSG00000057092.13	Fxyd3	Gene Expression
ENSMUSG00000123397.1	ENSMUSG00000123397	Gene Expression
ENSMUSG00000123437.1	ENSMUSG00000123437	Gene Expression
ENSMUSG00000001249.15	Hpn	Gene Expression
ENSMUSG00000019194.16	Scn1b	Gene Expression
ENSMUSG00000001248.16	Gramd1a	Gene Expression
ENSMUSG00000097149.3	G630030J09Rik	Gene Expression
ENSMUSG00000138333.1	ENSMUSG00000138333	Gene Expression
ENSMUSG00000134064.1	ENSMUSG00000134064	Gene Expression
ENSMUSG00000036521.6	Scgb2b2	Gene Expression
ENSMUSG00000062556.4	Scgb1b2	Gene Expression
ENSMUSG00000078754.3	Scgb2b3	Gene Expression
ENSMUSG00000095257.2	Scgb1b3	Gene Expression
ENSMUSG00000094053.3	Scgb2b7	Gene Expression
ENSMUSG00000078759.4	Scgb1b7	Gene Expression
ENSMUSG00000126147.1	ENSMUSG00000126147	Gene Expression
ENSMUSG00000131392.1	ENSMUSG00000131392	Gene Expression
ENSMUSG00000099581.2	Scgb1b10	Gene Expression
ENSMUSG00000099729.2	Scgb2b11	Gene Expression
ENSMUSG00000101638.2	Scgb1b11	Gene Expression
ENSMUSG00000132251.1	ENSMUSG00000132251	Gene Expression
ENSMUSG00000097982.2	Scgb2b12	Gene Expression
ENSMUSG00000101520.2	Scgb1b12	Gene Expression
ENSMUSG00000078757.5	Scgb1b29	Gene Expression
ENSMUSG00000131265.1	ENSMUSG00000131265	Gene Expression
ENSMUSG00000097972.2	Scgb2b15	Gene Expression
ENSMUSG00000101232.2	Scgb1b15	Gene Expression
ENSMUSG00000098094.8	Scgb2b17	Gene Expression
ENSMUSG00000099898.2	Scgb1b17	Gene Expression
ENSMUSG00000100058.2	Scgb2b18	Gene Expression
ENSMUSG00000101401.2	Scgb1b18	Gene Expression
ENSMUSG00000096467.3	Scgb2b19	Gene Expression
ENSMUSG00000095232.3	Scgb1b19	Gene Expression
ENSMUSG00000094305.2	Scgb2b20	Gene Expression
ENSMUSG00000094978.3	Scgb1b20	Gene Expression
ENSMUSG00000099900.2	Scgb2b21	Gene Expression
ENSMUSG00000121415.1	ENSMUSG00000121415	Gene Expression
ENSMUSG00000134978.1	ENSMUSG00000134978	Gene Expression
ENSMUSG00000121416.2	ENSMUSG00000121416	Gene Expression
ENSMUSG00000085312.3	Gm12763	Gene Expression
ENSMUSG00000046438.6	Scgb2b24	Gene Expression
ENSMUSG00000078753.4	Scgb1b24	Gene Expression
ENSMUSG00000139040.1	ENSMUSG00000139040	Gene Expression
ENSMUSG00000066586.4	Scgb2b26	Gene Expression
ENSMUSG00000066584.11	Scgb2b27	Gene Expression
ENSMUSG00000066583.5	Scgb1b27	Gene Expression
ENSMUSG00000078752.4	Scgb1b30	Gene Expression
ENSMUSG00000036459.16	Wtip	Gene Expression
ENSMUSG00000052997.16	Uba2	Gene Expression
ENSMUSG00000002635.12	Pdcd2l	Gene Expression
ENSMUSG00000036427.6	Gpi1	Gene Expression
ENSMUSG00000086526.4	Gm12762	Gene Expression
ENSMUSG00000085105.4	Gm12758	Gene Expression
ENSMUSG00000066571.14	Garre1	Gene Expression
ENSMUSG00000128896.1	ENSMUSG00000128896	Gene Expression
ENSMUSG00000066568.13	Lsm14a	Gene Expression
ENSMUSG00000086184.3	Gm12764	Gene Expression
ENSMUSG00000085124.2	Gm12766	Gene Expression
ENSMUSG00000136777.1	ENSMUSG00000136777	Gene Expression
ENSMUSG00000142810.1	ENSMUSG00000142810	Gene Expression
ENSMUSG00000086631.3	Gm12784	Gene Expression
ENSMUSG00000130314.1	ENSMUSG00000130314	Gene Expression
ENSMUSG00000123493.1	ENSMUSG00000123493	Gene Expression
ENSMUSG00000123536.1	ENSMUSG00000123536	Gene Expression
ENSMUSG00000108723.2	Gm44837	Gene Expression
ENSMUSG00000030499.10	Kctd15	Gene Expression
ENSMUSG00000132638.1	ENSMUSG00000132638	Gene Expression
ENSMUSG00000085923.4	Gm12781	Gene Expression
ENSMUSG00000087127.2	Gm12756	Gene Expression
ENSMUSG00000060402.9	Chst8	Gene Expression
ENSMUSG00000128877.1	ENSMUSG00000128877	Gene Expression
ENSMUSG00000128838.1	ENSMUSG00000128838	Gene Expression
ENSMUSG00000126871.1	ENSMUSG00000126871	Gene Expression
ENSMUSG00000138572.1	ENSMUSG00000138572	Gene Expression
ENSMUSG00000135748.1	ENSMUSG00000135748	Gene Expression
ENSMUSG00000063931.15	Pepd	Gene Expression
ENSMUSG00000125113.1	ENSMUSG00000125113	Gene Expression
ENSMUSG00000125148.1	ENSMUSG00000125148	Gene Expression
ENSMUSG00000056216.10	Cebpg	Gene Expression
ENSMUSG00000108486.2	Gm44836	Gene Expression
ENSMUSG00000108333.2	Gm45095	Gene Expression
ENSMUSG00000120001.2	Gm57192	Gene Expression
ENSMUSG00000108739.3	Gm45096	Gene Expression
ENSMUSG00000130140.1	ENSMUSG00000130140	Gene Expression
ENSMUSG00000108657.3	Gm35611	Gene Expression
ENSMUSG00000108624.3	Gm45091	Gene Expression
ENSMUSG00000034957.11	Cebpa	Gene Expression
ENSMUSG00000128834.1	ENSMUSG00000128834	Gene Expression
ENSMUSG00000108575.3	Gm35665	Gene Expression
ENSMUSG00000143237.1	ENSMUSG00000143237	Gene Expression
ENSMUSG00000143314.1	ENSMUSG00000143314	Gene Expression
ENSMUSG00000143269.1	ENSMUSG00000143269	Gene Expression
ENSMUSG00000030495.13	Slc7a10	Gene Expression
ENSMUSG00000001802.17	Lrp3	Gene Expression
ENSMUSG00000141578.1	ENSMUSG00000141578	Gene Expression
ENSMUSG00000134302.1	ENSMUSG00000134302	Gene Expression
ENSMUSG00000118454.2	Wdr88	Gene Expression
ENSMUSG00000134260.1	ENSMUSG00000134260	Gene Expression
ENSMUSG00000063808.15	Gpatch1	Gene Expression
ENSMUSG00000030494.15	Rhpn2	Gene Expression
ENSMUSG00000030493.14	Faap24	Gene Expression
ENSMUSG00000023072.15	Cep89	Gene Expression
ENSMUSG00000141406.1	ENSMUSG00000141406	Gene Expression
ENSMUSG00000030492.17	Slc7a9	Gene Expression
ENSMUSG00000030491.17	Tdrd12	Gene Expression
ENSMUSG00000034875.6	Nudt19	Gene Expression
ENSMUSG00000097509.2	B230322F03Rik	Gene Expression
ENSMUSG00000056043.6	Rgs9bp	Gene Expression
ENSMUSG00000142355.1	ENSMUSG00000142355	Gene Expression
ENSMUSG00000034867.17	Ankrd27	Gene Expression
ENSMUSG00000030417.16	Pdcd5	Gene Expression
ENSMUSG00000043671.15	Dpy19l3	Gene Expression
ENSMUSG00000126551.1	ENSMUSG00000126551	Gene Expression
ENSMUSG00000044452.11	Zfp507	Gene Expression
ENSMUSG00000136922.1	ENSMUSG00000136922	Gene Expression
ENSMUSG00000044997.5	E130304I02Rik	Gene Expression
ENSMUSG00000136846.1	ENSMUSG00000136846	Gene Expression
ENSMUSG00000143235.1	ENSMUSG00000143235	Gene Expression
ENSMUSG00000128923.1	ENSMUSG00000128923	Gene Expression
ENSMUSG00000138209.1	ENSMUSG00000138209	Gene Expression
ENSMUSG00000143093.1	ENSMUSG00000143093	Gene Expression
ENSMUSG00000132993.1	ENSMUSG00000132993	Gene Expression
ENSMUSG00000108711.3	Gm38991	Gene Expression
ENSMUSG00000141203.1	ENSMUSG00000141203	Gene Expression
ENSMUSG00000137217.1	ENSMUSG00000137217	Gene Expression
ENSMUSG00000143568.1	ENSMUSG00000143568	Gene Expression
ENSMUSG00000129177.1	ENSMUSG00000129177	Gene Expression
ENSMUSG00000101965.2	Gm29129	Gene Expression
ENSMUSG00000129255.1	ENSMUSG00000129255	Gene Expression
ENSMUSG00000129215.1	ENSMUSG00000129215	Gene Expression
ENSMUSG00000129287.1	ENSMUSG00000129287	Gene Expression
ENSMUSG00000021217.8	Tshz3	Gene Expression
ENSMUSG00000124750.1	ENSMUSG00000124750	Gene Expression
ENSMUSG00000141146.1	ENSMUSG00000141146	Gene Expression
ENSMUSG00000136766.1	ENSMUSG00000136766	Gene Expression
ENSMUSG00000129804.1	ENSMUSG00000129804	Gene Expression
ENSMUSG00000131552.1	ENSMUSG00000131552	Gene Expression
ENSMUSG00000128959.1	ENSMUSG00000128959	Gene Expression
ENSMUSG00000131861.1	ENSMUSG00000131861	Gene Expression
ENSMUSG00000132642.1	ENSMUSG00000132642	Gene Expression
ENSMUSG00000100616.3	Gm28076	Gene Expression
ENSMUSG00000100905.3	Gm28075	Gene Expression
ENSMUSG00000122047.1	ENSMUSG00000122047	Gene Expression
ENSMUSG00000122089.1	ENSMUSG00000122089	Gene Expression
ENSMUSG00000099715.4	Gm28077	Gene Expression
ENSMUSG00000043456.18	Zfp536	Gene Expression
ENSMUSG00000140640.1	ENSMUSG00000140640	Gene Expression
ENSMUSG00000143018.1	ENSMUSG00000143018	Gene Expression
ENSMUSG00000137166.1	ENSMUSG00000137166	Gene Expression
ENSMUSG00000127308.1	ENSMUSG00000127308	Gene Expression
ENSMUSG00000127270.1	ENSMUSG00000127270	Gene Expression
ENSMUSG00000093540.4	4930505M18Rik	Gene Expression
ENSMUSG00000127379.1	ENSMUSG00000127379	Gene Expression
ENSMUSG00000137155.1	ENSMUSG00000137155	Gene Expression
ENSMUSG00000142645.1	ENSMUSG00000142645	Gene Expression
ENSMUSG00000030421.10	Uri1	Gene Expression
ENSMUSG00000108726.3	Gm30684	Gene Expression
ENSMUSG00000108334.3	Gm30771	Gene Expression
ENSMUSG00000142618.1	ENSMUSG00000142618	Gene Expression
ENSMUSG00000002068.17	Ccne1	Gene Expression
ENSMUSG00000108332.2	D530033B14Rik	Gene Expression
ENSMUSG00000054676.18	1600014C10Rik	Gene Expression
ENSMUSG00000074170.6	Plekhf1	Gene Expression
ENSMUSG00000141571.1	ENSMUSG00000141571	Gene Expression
ENSMUSG00000030423.8	Pop4	Gene Expression
ENSMUSG00000108749.3	Gm44767	Gene Expression
ENSMUSG00000138419.1	ENSMUSG00000138419	Gene Expression
ENSMUSG00000138295.1	ENSMUSG00000138295	Gene Expression
ENSMUSG00000138226.1	ENSMUSG00000138226	Gene Expression
ENSMUSG00000138336.1	ENSMUSG00000138336	Gene Expression
ENSMUSG00000060565.6	Gm5591	Gene Expression
ENSMUSG00000138378.1	ENSMUSG00000138378	Gene Expression
ENSMUSG00000138187.1	ENSMUSG00000138187	Gene Expression
ENSMUSG00000121746.2	ENSMUSG00000121746	Gene Expression
ENSMUSG00000138262.1	ENSMUSG00000138262	Gene Expression
ENSMUSG00000139089.1	ENSMUSG00000139089	Gene Expression
ENSMUSG00000139130.1	ENSMUSG00000139130	Gene Expression
ENSMUSG00000139171.1	ENSMUSG00000139171	Gene Expression
ENSMUSG00000123121.1	ENSMUSG00000123121	Gene Expression
ENSMUSG00000126199.1	ENSMUSG00000126199	Gene Expression
ENSMUSG00000126237.1	ENSMUSG00000126237	Gene Expression
ENSMUSG00000053742.9	Gm5114	Gene Expression
ENSMUSG00000121747.2	ENSMUSG00000121747	Gene Expression
ENSMUSG00000121502.2	Zfp939	Gene Expression
ENSMUSG00000131649.1	ENSMUSG00000131649	Gene Expression
ENSMUSG00000129001.1	ENSMUSG00000129001	Gene Expression
ENSMUSG00000130283.1	ENSMUSG00000130283	Gene Expression
ENSMUSG00000068959.7	Zfp619	Gene Expression
ENSMUSG00000139046.1	ENSMUSG00000139046	Gene Expression
ENSMUSG00000108621.4	Gm33989	Gene Expression
ENSMUSG00000122199.1	ENSMUSG00000122199	Gene Expression
ENSMUSG00000122239.1	ENSMUSG00000122239	Gene Expression
ENSMUSG00000109083.4	Gm44992	Gene Expression
ENSMUSG00000143575.1	ENSMUSG00000143575	Gene Expression
ENSMUSG00000124044.1	ENSMUSG00000124044	Gene Expression
ENSMUSG00000128595.1	ENSMUSG00000128595	Gene Expression
ENSMUSG00000128310.1	ENSMUSG00000128310	Gene Expression
ENSMUSG00000127549.1	ENSMUSG00000127549	Gene Expression
ENSMUSG00000128024.1	ENSMUSG00000128024	Gene Expression
ENSMUSG00000101153.3	4933404I11Rik	Gene Expression
ENSMUSG00000122158.1	ENSMUSG00000122158	Gene Expression
ENSMUSG00000100650.3	Gm28807	Gene Expression
ENSMUSG00000137672.1	ENSMUSG00000137672	Gene Expression
ENSMUSG00000102004.5	4933402C06Rik	Gene Expression
ENSMUSG00000127141.1	ENSMUSG00000127141	Gene Expression
ENSMUSG00000127768.1	ENSMUSG00000127768	Gene Expression
ENSMUSG00000100600.8	A230077H06Rik	Gene Expression
ENSMUSG00000101643.2	Gm28307	Gene Expression
ENSMUSG00000126628.1	ENSMUSG00000126628	Gene Expression
ENSMUSG00000039257.12	Vstm2b	Gene Expression
ENSMUSG00000091692.3	4930433I11Rik	Gene Expression
ENSMUSG00000108364.3	Gm38997	Gene Expression
ENSMUSG00000048312.8	Gm4884	Gene Expression
ENSMUSG00000108490.3	1700110I07Rik	Gene Expression
ENSMUSG00000108619.2	Gm44839	Gene Expression
ENSMUSG00000126634.1	ENSMUSG00000126634	Gene Expression
ENSMUSG00000126674.1	ENSMUSG00000126674	Gene Expression
ENSMUSG00000072259.4	Gm5592	Gene Expression
ENSMUSG00000121284.1	ENSMUSG00000121284	Gene Expression
ENSMUSG00000091864.3	Gm17102	Gene Expression
ENSMUSG00000056383.11	AI987944	Gene Expression
ENSMUSG00000066537.6	Vmn2r57	Gene Expression
ENSMUSG00000092592.2	Gm20449	Gene Expression
ENSMUSG00000074166.8	AW146154	Gene Expression
ENSMUSG00000126707.1	ENSMUSG00000126707	Gene Expression
ENSMUSG00000090744.8	Gm6871	Gene Expression
ENSMUSG00000091474.3	2610021A01Rik	Gene Expression
ENSMUSG00000074165.11	Zfp788	Gene Expression
ENSMUSG00000121286.2	Vmn2r-ps54	Gene Expression
ENSMUSG00000090383.3	Vmn2r58	Gene Expression
ENSMUSG00000092032.3	Vmn2r59	Gene Expression
ENSMUSG00000090619.3	Vmn2r60	Gene Expression
ENSMUSG00000090967.4	Vmn2r61	Gene Expression
